ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-023118;Südamerika;Ecuador;;Harz;Harz;Piper nigrum;Pfeffer;Tellicherry;"Parfum;Räuchern";anregend;süsslich;kultisch;;illu-b27-B27-023118;qr-b27-B27-023118;
B27-023119;Afrika;Nigeria;;Getränk;Kaffee;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";appetitanregend;rauchig;selten;;illu-b27-B27-023119;qr-b27-B27-023119;
B27-023120;Asien;Japan;;Wurzel;Rhizome;Piper nigrum;Pfeffer;Tellicherry;"Würzen;Einlegen";aromatisch;fruchtig;historisch;;illu-b27-B27-023120;qr-b27-B27-023120;
B27-023121;Europa;Österreich;;Getränk;Tee;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";anregend;erdig;DOP;;illu-b27-B27-023121;qr-b27-B27-023121;
B27-023122;Europa;Portugal;;Getränk;Kakao;Mentha spicata;Minze;Spearmint;"Würzen;Einlegen";beruhigend;blumig;hochwertig;;illu-b27-B27-023122;qr-b27-B27-023122;
B27-023123;Afrika;Tansania;;Tee;Grüntee;Boswellia sacra;Weihrauch;Olibanum;"Snack;Süssspeisen";appetitanregend;fruchtig;Basis für Mischungen;;illu-b27-B27-023123;qr-b27-B27-023123;
B27-023124;Europa;Türkei;;Frucht;Früchte;Mentha spicata;Minze;Spearmint;"Suppen;Eintopf";kühl;erdig;fermentiert;;illu-b27-B27-023124;qr-b27-B27-023124;
B27-023125;Ozeanien;Australien;;Kräuter;Lamiaceae;Ocimum basilicum;Basilikum;Basilico;Aromatherapie;mild;zitronig;reguliert;;illu-b27-B27-023125;qr-b27-B27-023125;
B27-023126;Südamerika;Venezuela;;Samen;Samen;Zingiber officinale;Ingwer;Ginger;"Tee;Getränk";appetitanregend;herb;AOP;;illu-b27-B27-023126;qr-b27-B27-023126;
B27-023127;Südamerika;Chile;;Salz;Meersalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Snack;Süssspeisen";wärmend;nussig;hochwertig;;illu-b27-B27-023127;qr-b27-B27-023127;
B27-023128;Ozeanien;Neuseeland;;Schote;Orchidaceae;Crocus sativus;Safran;Saffran;"Würzen;Einlegen";kühl;blumig;reguliert;;illu-b27-B27-023128;qr-b27-B27-023128;
B27-023129;Asien;Sri Lanka;;Mischung;Gewürzmischung;Origanum vulgare;Oregano;;"Tee;Getränk";schärfe;süsslich;DOP;;illu-b27-B27-023129;qr-b27-B27-023129;
B27-023130;Europa;Deutschland;;Frucht;Früchte;Allium sativum;Knoblauch;Garlic;"Würzen;Einlegen";wärmend;blumig;reguliert;;illu-b27-B27-023130;qr-b27-B27-023130;
B27-023131;Europa;Italien;;Essenz;Aromatisch;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";schärfe;holzartig;AOP;;illu-b27-B27-023131;qr-b27-B27-023131;
B27-023132;Afrika;Südafrika;;Frucht;Früchte;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";kühl;erdig;historisch;;illu-b27-B27-023132;qr-b27-B27-023132;
B27-023133;Ozeanien;Fidschi;;Öl;Pflanzenöl;Curcuma longa;Kurkuma;Gelbwurz;"Snack;Süssspeisen";mild;holzartig;AOP;;illu-b27-B27-023133;qr-b27-B27-023133;
B27-023134;Nordamerika;USA;;Wurzel;Rhizome;Foeniculum vulgare;Fenchel;Finocchio;"Currys;Mischung";schärfe;blumig;regional variabel;;illu-b27-B27-023134;qr-b27-B27-023134;
B27-023135;Europa;Portugal;;Getränk;Kaffee;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";wärmend;fruchtig;selten;;illu-b27-B27-023135;qr-b27-B27-023135;
B27-023136;Ozeanien;Neuseeland;;Getränk;Tee;Syzygium aromaticum;Nelke;Gewürznelke;"Sauce;Marinade";anregend;rauchig;regional variabel;;illu-b27-B27-023136;qr-b27-B27-023136;
B27-023137;Nordamerika;Mexiko;;Getränk;Kakao;Allium cepa;Zwiebel;Onion;"Medizin;Heilung";kühl;harzig;hochwertig;;illu-b27-B27-023137;qr-b27-B27-023137;
B27-023138;Ozeanien;Fidschi;;Getränk;Kaffee;Syzygium aromaticum;Nelke;Gewürznelke;"Snack;Süssspeisen";aromatisch;süsslich;historisch;;illu-b27-B27-023138;qr-b27-B27-023138;
B27-023139;Ozeanien;Papua-Neuguinea;;Frucht;Früchte;Theobroma cacao;Kakao;Cocoa;"Tee;Getränk";mild;zitronig;reguliert;;illu-b27-B27-023139;qr-b27-B27-023139;
B27-023140;Ozeanien;Fidschi;;Getränk;Tee;Capsicum chinense;Habanero;;"Snack;Süssspeisen";beruhigend;fruchtig;historisch;;illu-b27-B27-023140;qr-b27-B27-023140;
B27-023141;Ozeanien;Neuseeland;;Tee;Grüntee;Mentha spicata;Minze;Spearmint;"Würzen;Einlegen";schärfe;nussig;hochwertig;;illu-b27-B27-023141;qr-b27-B27-023141;
B27-023142;Südamerika;Brasilien;;Samen;Samen;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";mild;süsslich;selten;;illu-b27-B27-023142;qr-b27-B27-023142;
B27-023143;Ozeanien;Papua-Neuguinea;;Samen;Samen;Erythroxylum coca;Coca-Blatt;;"Medizin;Heilung";mild;blumig;historisch;;illu-b27-B27-023143;qr-b27-B27-023143;
B27-023144;Asien;Thailand;;Tee;Grüntee;Salvia rosmarinus;Rosmarin;Rosmarinus;"Finish;Tafel";aromatisch;zitronig;regional variabel;;illu-b27-B27-023144;qr-b27-B27-023144;
B27-023145;Asien;Indonesien;;Harz;Harz;Zingiber officinale;Ingwer;Ginger;"Würzen;Einlegen";aromatisch;fruchtig;fermentiert;;illu-b27-B27-023145;qr-b27-B27-023145;
B27-023146;Europa;Frankreich;;Blätter;Blätter;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";wärmend;blumig;selten;;illu-b27-B27-023146;qr-b27-B27-023146;
B27-023147;Nordamerika;Kuba;;Öl;Pflanzenöl;Nigella sativa;Schwarzkümmel;Kalonji;"Fisch;Fleisch";beruhigend;süsslich;reguliert;;illu-b27-B27-023147;qr-b27-B27-023147;
B27-023148;Asien;Sri Lanka;;Heilpflanze;Präparat;Allium sativum;Knoblauch;Garlic;"Sauce;Marinade";beruhigend;rauchig;historisch;;illu-b27-B27-023148;qr-b27-B27-023148;
B27-023149;Europa;Griechenland;;Getränk;Tee;Nigella sativa;Schwarzkümmel;Kalonji;"Parfum;Räuchern";anregend;harzig;fermentiert;;illu-b27-B27-023149;qr-b27-B27-023149;
B27-023150;Ozeanien;Neuseeland;;Heilpflanze;Präparat;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Currys;Mischung";kühl;nussig;DOP;;illu-b27-B27-023150;qr-b27-B27-023150;
B27-023151;Afrika;Ägypten;;Essenz;Aromatisch;Allium sativum;Knoblauch;Garlic;"Currys;Mischung";aromatisch;süsslich;kultisch;;illu-b27-B27-023151;qr-b27-B27-023151;
B27-023152;Asien;Indien;;Mineral;Würze;Capsicum chinense;Habanero;;"Medizin;Heilung";schärfe;zitronig;Basis für Mischungen;;illu-b27-B27-023152;qr-b27-B27-023152;
B27-023153;Europa;Griechenland;;Blätter;Blätter;Coriandrum sativum;Koriander;Koriandersamen;"Backen;Dessert";beruhigend;harzig;historisch;;illu-b27-B27-023153;qr-b27-B27-023153;
B27-023154;Afrika;Nigeria;;Salz;Meersalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Medizin;Heilung";appetitanregend;würzig;AOP;;illu-b27-B27-023154;qr-b27-B27-023154;
B27-023155;Afrika;Nigeria;;Harz;Harz;Armoracia rusticana;Meerrettich;Kren;"Tee;Getränk";aromatisch;fruchtig;historisch;;illu-b27-B27-023155;qr-b27-B27-023155;
B27-023156;Ozeanien;Fidschi;;Getränk;Kakao;Capsicum annuum;Paprika;Chili;"Currys;Mischung";beruhigend;herb;reguliert;;illu-b27-B27-023156;qr-b27-B27-023156;
B27-023157;Afrika;Nigeria;;Öl;Pflanzenöl;Curcuma longa;Kurkuma;Gelbwurz;"Backen;Dessert";beruhigend;rauchig;hochwertig;;illu-b27-B27-023157;qr-b27-B27-023157;
B27-023158;Afrika;Ägypten;;Kräuter;Lamiaceae;Mentha spicata;Minze;Spearmint;"Tee;Getränk";beruhigend;zitronig;reguliert;;illu-b27-B27-023158;qr-b27-B27-023158;
B27-023159;Ozeanien;Fidschi;;Salz;Meersalz;Allium sativum;Knoblauch;Garlic;Aromatherapie;edel;harzig;hochwertig;;illu-b27-B27-023159;qr-b27-B27-023159;
B27-023160;Asien;Nepal;;Heilpflanze;Präparat;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";mild;zitronig;kultisch;;illu-b27-B27-023160;qr-b27-B27-023160;
B27-023161;Afrika;Madagaskar;;Öl;Pflanzenöl;Mentha x piperita;Pfefferminze;;"Backen;Dessert";mild;blumig;fermentiert;;illu-b27-B27-023161;qr-b27-B27-023161;
B27-023162;Europa;Spanien;;Getränk;Kaffee;Myristica fragrans;Muskatnuss;Muskat;"Parfum;Räuchern";anregend;fruchtig;reguliert;;illu-b27-B27-023162;qr-b27-B27-023162;
B27-023163;Europa;Österreich;;Frucht;Früchte;Ocimum basilicum;Basilikum;Basilico;"Sauce;Marinade";aromatisch;rauchig;regional variabel;;illu-b27-B27-023163;qr-b27-B27-023163;
B27-023164;Afrika;Ägypten;;Tee;Grüntee;Nigella sativa;Schwarzkümmel;Kalonji;"Medizin;Heilung";wärmend;holzartig;historisch;;illu-b27-B27-023164;qr-b27-B27-023164;
B27-023165;Europa;Deutschland;;Gewürz;Beerengewürz;Nigella sativa;Schwarzkümmel;Kalonji;"Sauce;Marinade";schärfe;nussig;selten;;illu-b27-B27-023165;qr-b27-B27-023165;
B27-023166;Ozeanien;Fidschi;;Gewürz;Schoten;Coriandrum sativum;Koriander;Koriandersamen;"Backen;Dessert";mild;süsslich;kultisch;;illu-b27-B27-023166;qr-b27-B27-023166;
B27-023167;Nordamerika;Mexiko;;Tee;Oolong;Thymus vulgaris;Thymian;Thym;"Fisch;Fleisch";wärmend;würzig;fermentiert;;illu-b27-B27-023167;qr-b27-B27-023167;
B27-023168;Afrika;Nigeria;;Schote;Orchidaceae;Crocus sativus;Safran;Saffran;"Parfum;Räuchern";verdauungsfördernd;herb;fermentiert;;illu-b27-B27-023168;qr-b27-B27-023168;
B27-023169;Europa;Griechenland;;Gewürz;Beerengewürz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Backen;Dessert";wärmend;blumig;historisch;;illu-b27-B27-023169;qr-b27-B27-023169;
B27-023170;Ozeanien;Australien;;Harz;Harz;Theobroma cacao;Kakao;Cocoa;"Würzen;Einlegen";schärfe;erdig;selten;;illu-b27-B27-023170;qr-b27-B27-023170;
B27-023171;Afrika;Tansania;;Samen;Samen;Piper nigrum;Pfeffer;Tellicherry;"Sauce;Marinade";wärmend;harzig;AOP;;illu-b27-B27-023171;qr-b27-B27-023171;
B27-023172;Afrika;Südafrika;;Mischung;Gewürzmischung;Crocus sativus;Safran;Saffran;"Tee;Getränk";edel;erdig;regional variabel;;illu-b27-B27-023172;qr-b27-B27-023172;
B27-023173;Afrika;Ägypten;;Samen;Samen;Erythroxylum coca;Coca-Blatt;;Aromatherapie;wärmend;zitronig;reguliert;;illu-b27-B27-023173;qr-b27-B27-023173;
B27-023174;Asien;Indonesien;;Harz;Harz;Crocus sativus;Safran;Saffran;"Backen;Dessert";wärmend;fruchtig;DOP;;illu-b27-B27-023174;qr-b27-B27-023174;
B27-023175;Afrika;Madagaskar;;Tee;Grüntee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Snack;Süssspeisen";verdauungsfördernd;holzartig;Basis für Mischungen;;illu-b27-B27-023175;qr-b27-B27-023175;
B27-023176;Nordamerika;USA;;Öl;Pflanzenöl;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Sauce;Marinade";edel;würzig;DOP;;illu-b27-B27-023176;qr-b27-B27-023176;
B27-023177;Afrika;Ägypten;;Salz;Meersalz;Zingiber officinale;Ingwer;Ginger;"Medizin;Heilung";aromatisch;holzartig;kultisch;;illu-b27-B27-023177;qr-b27-B27-023177;
B27-023178;Nordamerika;Mexiko;;Mineral;Würze;Commiphora myrrha;Myrrhe;;"Medizin;Heilung";beruhigend;süsslich;AOP;;illu-b27-B27-023178;qr-b27-B27-023178;
B27-023179;Südamerika;Peru;;Salz;Meersalz;Wasabia japonica;Wasabi;;"Snack;Süssspeisen";edel;würzig;kultisch;;illu-b27-B27-023179;qr-b27-B27-023179;
B27-023180;Afrika;Nigeria;;Tee;Oolong;Laurus nobilis;Lorbeer;Bay Leaf;"Currys;Mischung";kühl;zitronig;reguliert;;illu-b27-B27-023180;qr-b27-B27-023180;
B27-023181;Ozeanien;Papua-Neuguinea;;Tee;Oolong;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";aromatisch;herb;regional variabel;;illu-b27-B27-023181;qr-b27-B27-023181;
B27-023182;Nordamerika;Jamaika;;Gewürz;Schoten;Erythroxylum coca;Coca-Blatt;;"Sauce;Marinade";edel;harzig;selten;;illu-b27-B27-023182;qr-b27-B27-023182;
B27-023183;Europa;Spanien;;Salz;Steinsalz;Coriandrum sativum;Koriander;Koriandersamen;"Suppen;Eintopf";wärmend;fruchtig;reguliert;;illu-b27-B27-023183;qr-b27-B27-023183;
B27-023184;Asien;Thailand;;Getränk;Kaffee;Origanum vulgare;Oregano;;"Currys;Mischung";wärmend;harzig;regional variabel;;illu-b27-B27-023184;qr-b27-B27-023184;
B27-023185;Europa;Portugal;;Harz;Harz;Camellia sinensis;Tee;Grüntee;Aromatherapie;beruhigend;holzartig;regional variabel;;illu-b27-B27-023185;qr-b27-B27-023185;
B27-023186;Europa;Türkei;;Gewürz;Beerengewürz;Laurus nobilis;Lorbeer;Bay Leaf;"Fisch;Fleisch";anregend;nussig;historisch;;illu-b27-B27-023186;qr-b27-B27-023186;
B27-023187;Ozeanien;Fidschi;;Öl;Pflanzenöl;Capsicum chinense;Habanero;;"Medizin;Heilung";appetitanregend;rauchig;fermentiert;;illu-b27-B27-023187;qr-b27-B27-023187;
B27-023188;Afrika;Marokko;;Frucht;Früchte;Boswellia sacra;Weihrauch;Olibanum;"Suppen;Eintopf";wärmend;harzig;fermentiert;;illu-b27-B27-023188;qr-b27-B27-023188;
B27-023189;Südamerika;Chile;;Mineral;Würze;Armoracia rusticana;Meerrettich;Kren;"Snack;Süssspeisen";beruhigend;süsslich;kultisch;;illu-b27-B27-023189;qr-b27-B27-023189;
B27-023190;Ozeanien;Neuseeland;;Tee;Grüntee;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";wärmend;harzig;regional variabel;;illu-b27-B27-023190;qr-b27-B27-023190;
B27-023191;Ozeanien;Neuseeland;;Heilpflanze;Präparat;Mentha spicata;Minze;Spearmint;"Fisch;Fleisch";verdauungsfördernd;blumig;kultisch;;illu-b27-B27-023191;qr-b27-B27-023191;
B27-023192;Asien;Indonesien;;Salz;Meersalz;Armoracia rusticana;Meerrettich;Kren;"Medizin;Heilung";verdauungsfördernd;herb;reguliert;;illu-b27-B27-023192;qr-b27-B27-023192;
B27-023193;Ozeanien;Papua-Neuguinea;;Essenz;Aromatisch;Coffea arabica;Kaffee;Arabica;"Suppen;Eintopf";beruhigend;süsslich;DOP;;illu-b27-B27-023193;qr-b27-B27-023193;
B27-023194;Europa;Schweiz;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Currys;Mischung";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-023194;qr-b27-B27-023194;
B27-023195;Südamerika;Brasilien;;Heilpflanze;Präparat;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";wärmend;fruchtig;DOP;;illu-b27-B27-023195;qr-b27-B27-023195;
B27-023196;Europa;Frankreich;;Essenz;Aromatisch;Piper nigrum;Pfeffer;Tellicherry;"Sauce;Marinade";schärfe;blumig;selten;;illu-b27-B27-023196;qr-b27-B27-023196;
B27-023197;Afrika;Ägypten;;Tee;Schwarztee;Zingiber officinale;Ingwer;Ginger;Aromatherapie;schärfe;herb;fermentiert;;illu-b27-B27-023197;qr-b27-B27-023197;
B27-023198;Südamerika;Venezuela;;Schote;Orchidaceae;Coffea arabica;Kaffee;Arabica;"Suppen;Eintopf";aromatisch;herb;hochwertig;;illu-b27-B27-023198;qr-b27-B27-023198;
B27-023199;Afrika;Tansania;;Getränk;Kakao;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";wärmend;rauchig;Basis für Mischungen;;illu-b27-B27-023199;qr-b27-B27-023199;
B27-023200;Afrika;Marokko;;Getränk;Kakao;Erythroxylum coca;Coca-Blatt;;"Currys;Mischung";kühl;rauchig;regional variabel;;illu-b27-B27-023200;qr-b27-B27-023200;
B27-023201;Asien;China;;Tee;Schwarztee;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";schärfe;würzig;selten;;illu-b27-B27-023201;qr-b27-B27-023201;
B27-023202;Europa;Österreich;;Tee;Grüntee;Vanilla planifolia;Vanille;Bourbon;"Currys;Mischung";kühl;erdig;regional variabel;;illu-b27-B27-023202;qr-b27-B27-023202;
B27-023203;Südamerika;Chile;;Harz;Harz;Origanum vulgare;Oregano;;"Sauce;Marinade";appetitanregend;süsslich;kultisch;;illu-b27-B27-023203;qr-b27-B27-023203;
B27-023204;Asien;Sri Lanka;;Essenz;Aromatisch;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";appetitanregend;harzig;regional variabel;;illu-b27-B27-023204;qr-b27-B27-023204;
B27-023205;Afrika;Äthiopien;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Würzen;Einlegen";mild;süsslich;selten;;illu-b27-B27-023205;qr-b27-B27-023205;
B27-023206;Europa;Türkei;;Gewürz;Beerengewürz;Laurus nobilis;Lorbeer;Bay Leaf;"Snack;Süssspeisen";edel;zitronig;selten;;illu-b27-B27-023206;qr-b27-B27-023206;
B27-023207;Europa;Italien;;Wurzel;Rhizome;Mentha spicata;Minze;Spearmint;"Currys;Mischung";mild;rauchig;Basis für Mischungen;;illu-b27-B27-023207;qr-b27-B27-023207;
B27-023208;Afrika;Ägypten;;Harz;Harz;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";mild;süsslich;historisch;;illu-b27-B27-023208;qr-b27-B27-023208;
B27-023209;Südamerika;Bolivien;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Finish;Tafel";schärfe;nussig;regional variabel;;illu-b27-B27-023209;qr-b27-B27-023209;
B27-023210;Südamerika;Venezuela;;Heilpflanze;Präparat;Coriandrum sativum;Koriander;Koriandersamen;"Backen;Dessert";verdauungsfördernd;blumig;Basis für Mischungen;;illu-b27-B27-023210;qr-b27-B27-023210;
B27-023211;Asien;Japan;;Samen;Samen;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";kühl;süsslich;Basis für Mischungen;;illu-b27-B27-023211;qr-b27-B27-023211;
B27-023212;Ozeanien;Fidschi;;Getränk;Kakao;Foeniculum vulgare;Fenchel;Finocchio;"Sauce;Marinade";schärfe;fruchtig;reguliert;;illu-b27-B27-023212;qr-b27-B27-023212;
B27-023213;Nordamerika;Mexiko;;Harz;Harz;Allium sativum;Knoblauch;Garlic;"Suppen;Eintopf";anregend;erdig;Basis für Mischungen;;illu-b27-B27-023213;qr-b27-B27-023213;
B27-023214;Südamerika;Ecuador;;Wurzel;Rhizome;Mentha spicata;Minze;Spearmint;"Suppen;Eintopf";anregend;herb;reguliert;;illu-b27-B27-023214;qr-b27-B27-023214;
B27-023215;Europa;Türkei;;Wurzel;Rhizome;Erythroxylum coca;Coca-Blatt;;"Medizin;Heilung";aromatisch;harzig;selten;;illu-b27-B27-023215;qr-b27-B27-023215;
B27-023216;Südamerika;Peru;;Tee;Grüntee;Laurus nobilis;Lorbeer;Bay Leaf;"Parfum;Räuchern";kühl;harzig;hochwertig;;illu-b27-B27-023216;qr-b27-B27-023216;
B27-023217;Ozeanien;Papua-Neuguinea;;Öl;Pflanzenöl;Zingiber officinale;Ingwer;Ginger;Aromatherapie;edel;würzig;Basis für Mischungen;;illu-b27-B27-023217;qr-b27-B27-023217;
B27-023218;Europa;Griechenland;;Kräuter;Lamiaceae;Zingiber officinale;Ingwer;Ginger;"Fisch;Fleisch";aromatisch;fruchtig;reguliert;;illu-b27-B27-023218;qr-b27-B27-023218;
B27-023219;Südamerika;Bolivien;;Frucht;Früchte;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";verdauungsfördernd;blumig;selten;;illu-b27-B27-023219;qr-b27-B27-023219;
B27-023220;Afrika;Äthiopien;;Kräuter;Lamiaceae;Laurus nobilis;Lorbeer;Bay Leaf;"Fisch;Fleisch";edel;rauchig;hochwertig;;illu-b27-B27-023220;qr-b27-B27-023220;
B27-023221;Südamerika;Ecuador;;Gewürz;Schoten;Boswellia sacra;Weihrauch;Olibanum;"Medizin;Heilung";wärmend;fruchtig;kultisch;;illu-b27-B27-023221;qr-b27-B27-023221;
B27-023222;Südamerika;Kolumbien;;Schote;Orchidaceae;Myristica fragrans;Muskatnuss;Muskat;"Suppen;Eintopf";appetitanregend;blumig;fermentiert;;illu-b27-B27-023222;qr-b27-B27-023222;
B27-023223;Ozeanien;Australien;;Essenz;Aromatisch;Vanilla planifolia;Vanille;Bourbon;"Sauce;Marinade";verdauungsfördernd;herb;historisch;;illu-b27-B27-023223;qr-b27-B27-023223;
B27-023224;Nordamerika;Guatemala;;Mineral;Würze;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Fisch;Fleisch";mild;zitronig;kultisch;;illu-b27-B27-023224;qr-b27-B27-023224;
B27-023225;Afrika;Ägypten;;Salz;Meersalz;Zingiber officinale;Ingwer;Ginger;"Finish;Tafel";verdauungsfördernd;nussig;historisch;;illu-b27-B27-023225;qr-b27-B27-023225;
B27-023226;Südamerika;Chile;;Gewürz;Schoten;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";anregend;erdig;hochwertig;;illu-b27-B27-023226;qr-b27-B27-023226;
B27-023227;Asien;Kambodscha;;Tee;Oolong;Thymus vulgaris;Thymian;Thym;"Snack;Süssspeisen";aromatisch;zitronig;regional variabel;;illu-b27-B27-023227;qr-b27-B27-023227;
B27-023228;Nordamerika;Mexiko;;Salz;Steinsalz;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";verdauungsfördernd;fruchtig;kultisch;;illu-b27-B27-023228;qr-b27-B27-023228;
B27-023229;Nordamerika;Kanada;;Gewürz;Schoten;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";aromatisch;herb;regional variabel;;illu-b27-B27-023229;qr-b27-B27-023229;
B27-023230;Afrika;Südafrika;;Getränk;Kakao;Curcuma longa;Kurkuma;Gelbwurz;"Finish;Tafel";kühl;erdig;AOP;;illu-b27-B27-023230;qr-b27-B27-023230;
B27-023231;Nordamerika;Kuba;;Getränk;Kakao;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Currys;Mischung";aromatisch;würzig;regional variabel;;illu-b27-B27-023231;qr-b27-B27-023231;
B27-023232;Afrika;Nigeria;;Tee;Grüntee;Ocimum basilicum;Basilikum;Basilico;"Fisch;Fleisch";schärfe;harzig;kultisch;;illu-b27-B27-023232;qr-b27-B27-023232;
B27-023233;Ozeanien;Australien;;Gewürz;Samen;Mentha spicata;Minze;Spearmint;"Fisch;Fleisch";anregend;erdig;fermentiert;;illu-b27-B27-023233;qr-b27-B27-023233;
B27-023234;Europa;Deutschland;;Gewürz;Beerengewürz;Coriandrum sativum;Koriander;Koriandersamen;"Medizin;Heilung";mild;holzartig;regional variabel;;illu-b27-B27-023234;qr-b27-B27-023234;
B27-023235;Südamerika;Argentinien;;Gewürz;Beerengewürz;Thymus vulgaris;Thymian;Thym;"Snack;Süssspeisen";anregend;erdig;DOP;;illu-b27-B27-023235;qr-b27-B27-023235;
B27-023236;Ozeanien;Papua-Neuguinea;;Gewürz;Beerengewürz;Wasabia japonica;Wasabi;;"Tee;Getränk";aromatisch;holzartig;DOP;;illu-b27-B27-023236;qr-b27-B27-023236;
B27-023237;Ozeanien;Fidschi;;Getränk;Kakao;Mentha spicata;Minze;Spearmint;"Tee;Getränk";anregend;würzig;regional variabel;;illu-b27-B27-023237;qr-b27-B27-023237;
B27-023238;Südamerika;Argentinien;;Mischung;Gewürzmischung;Origanum vulgare;Oregano;;"Suppen;Eintopf";schärfe;harzig;kultisch;;illu-b27-B27-023238;qr-b27-B27-023238;
B27-023239;Südamerika;Brasilien;;Getränk;Kakao;Myristica fragrans;Muskatnuss;Muskat;"Suppen;Eintopf";edel;süsslich;historisch;;illu-b27-B27-023239;qr-b27-B27-023239;
B27-023240;Nordamerika;Guatemala;;Heilpflanze;Präparat;Erythroxylum coca;Coca-Blatt;;"Backen;Dessert";anregend;zitronig;Basis für Mischungen;;illu-b27-B27-023240;qr-b27-B27-023240;
B27-023241;Südamerika;Argentinien;;Getränk;Kaffee;Syzygium aromaticum;Nelke;Gewürznelke;"Backen;Dessert";schärfe;herb;fermentiert;;illu-b27-B27-023241;qr-b27-B27-023241;
B27-023242;Asien;Sri Lanka;;Gewürz;Beerengewürz;Syzygium aromaticum;Nelke;Gewürznelke;"Tee;Getränk";kühl;süsslich;hochwertig;;illu-b27-B27-023242;qr-b27-B27-023242;
B27-023243;Südamerika;Peru;;Mischung;Gewürzmischung;Myristica fragrans;Muskatnuss;Muskat;"Parfum;Räuchern";verdauungsfördernd;fruchtig;regional variabel;;illu-b27-B27-023243;qr-b27-B27-023243;
B27-023244;Ozeanien;Australien;;Salz;Steinsalz;Theobroma cacao;Kakao;Cocoa;"Backen;Dessert";wärmend;rauchig;AOP;;illu-b27-B27-023244;qr-b27-B27-023244;
B27-023245;Ozeanien;Australien;;Blätter;Blätter;Capsicum chinense;Habanero;;"Fisch;Fleisch";appetitanregend;erdig;Basis für Mischungen;;illu-b27-B27-023245;qr-b27-B27-023245;
B27-023246;Nordamerika;Jamaika;;Heilpflanze;Präparat;Wasabia japonica;Wasabi;;"Currys;Mischung";mild;zitronig;selten;;illu-b27-B27-023246;qr-b27-B27-023246;
B27-023247;Europa;Spanien;;Tee;Schwarztee;Salvia rosmarinus;Rosmarin;Rosmarinus;"Backen;Dessert";verdauungsfördernd;blumig;kultisch;;illu-b27-B27-023247;qr-b27-B27-023247;
B27-023248;Europa;Türkei;;Wurzel;Rhizome;Mentha x piperita;Pfefferminze;;"Finish;Tafel";verdauungsfördernd;harzig;Basis für Mischungen;;illu-b27-B27-023248;qr-b27-B27-023248;
B27-023249;Nordamerika;Mexiko;;Mineral;Würze;Capsicum chinense;Habanero;;Aromatherapie;beruhigend;süsslich;Basis für Mischungen;;illu-b27-B27-023249;qr-b27-B27-023249;
B27-023250;Ozeanien;Fidschi;;Kräuter;Lamiaceae;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Würzen;Einlegen";anregend;süsslich;hochwertig;;illu-b27-B27-023250;qr-b27-B27-023250;
B27-023251;Afrika;Ägypten;;Harz;Harz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;Aromatherapie;edel;zitronig;kultisch;;illu-b27-B27-023251;qr-b27-B27-023251;
B27-023252;Nordamerika;Guatemala;;Mischung;Gewürzmischung;Coffea arabica;Kaffee;Arabica;"Finish;Tafel";aromatisch;harzig;DOP;;illu-b27-B27-023252;qr-b27-B27-023252;
