ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-002694;Ozeanien;Australien;;Salz;Steinsalz;Piper nigrum;Pfeffer;Tellicherry;"Currys;Mischung";appetitanregend;zitronig;fermentiert;;illu-b27-B27-002694;qr-b27-B27-002694;
B27-002695;Südamerika;Chile;;Heilpflanze;Präparat;Salvia rosmarinus;Rosmarin;Rosmarinus;"Würzen;Einlegen";aromatisch;harzig;Basis für Mischungen;;illu-b27-B27-002695;qr-b27-B27-002695;
B27-002696;Europa;Spanien;;Schote;Orchidaceae;Allium cepa;Zwiebel;Onion;"Medizin;Heilung";aromatisch;holzartig;historisch;;illu-b27-B27-002696;qr-b27-B27-002696;
B27-002697;Südamerika;Peru;;Getränk;Tee;Armoracia rusticana;Meerrettich;Kren;"Würzen;Einlegen";wärmend;rauchig;reguliert;;illu-b27-B27-002697;qr-b27-B27-002697;
B27-002698;Ozeanien;Australien;;Tee;Oolong;Capsicum annuum;Paprika;Chili;"Würzen;Einlegen";mild;süsslich;DOP;;illu-b27-B27-002698;qr-b27-B27-002698;
B27-002699;Ozeanien;Papua-Neuguinea;;Harz;Harz;Allium cepa;Zwiebel;Onion;"Suppen;Eintopf";schärfe;fruchtig;DOP;;illu-b27-B27-002699;qr-b27-B27-002699;
B27-002700;Asien;Japan;;Tee;Schwarztee;Coffea arabica;Kaffee;Arabica;"Backen;Dessert";aromatisch;nussig;Basis für Mischungen;;illu-b27-B27-002700;qr-b27-B27-002700;
B27-002701;Nordamerika;Jamaika;;Harz;Harz;Zingiber officinale;Ingwer;Ginger;"Medizin;Heilung";aromatisch;fruchtig;Basis für Mischungen;;illu-b27-B27-002701;qr-b27-B27-002701;
B27-002702;Nordamerika;Jamaika;;Essenz;Aromatisch;Syzygium aromaticum;Nelke;Gewürznelke;"Sauce;Marinade";beruhigend;zitronig;historisch;;illu-b27-B27-002702;qr-b27-B27-002702;
B27-002703;Ozeanien;Neuseeland;;Kräuter;Lamiaceae;Crocus sativus;Safran;Saffran;"Currys;Mischung";wärmend;rauchig;DOP;;illu-b27-B27-002703;qr-b27-B27-002703;
B27-002704;Nordamerika;Jamaika;;Samen;Samen;Wasabia japonica;Wasabi;;"Snack;Süssspeisen";schärfe;harzig;historisch;;illu-b27-B27-002704;qr-b27-B27-002704;
B27-002705;Südamerika;Kolumbien;;Blätter;Blätter;Ocimum basilicum;Basilikum;Basilico;"Backen;Dessert";aromatisch;harzig;DOP;;illu-b27-B27-002705;qr-b27-B27-002705;
B27-002706;Afrika;Südafrika;;Tee;Schwarztee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Medizin;Heilung";wärmend;zitronig;fermentiert;;illu-b27-B27-002706;qr-b27-B27-002706;
B27-002707;Ozeanien;Neuseeland;;Tee;Schwarztee;Nigella sativa;Schwarzkümmel;Kalonji;"Currys;Mischung";aromatisch;würzig;selten;;illu-b27-B27-002707;qr-b27-B27-002707;
B27-002708;Europa;Ungarn;;Schote;Orchidaceae;Coffea arabica;Kaffee;Arabica;"Tee;Getränk";anregend;süsslich;fermentiert;;illu-b27-B27-002708;qr-b27-B27-002708;
B27-002709;Ozeanien;Papua-Neuguinea;;Tee;Schwarztee;Theobroma cacao;Kakao;Cocoa;"Fisch;Fleisch";wärmend;blumig;regional variabel;;illu-b27-B27-002709;qr-b27-B27-002709;
B27-002710;Nordamerika;Kanada;;Blätter;Blätter;Curcuma longa;Kurkuma;Gelbwurz;"Medizin;Heilung";edel;harzig;Basis für Mischungen;;illu-b27-B27-002710;qr-b27-B27-002710;
B27-002711;Ozeanien;Papua-Neuguinea;;Tee;Schwarztee;Ocimum basilicum;Basilikum;Basilico;"Backen;Dessert";edel;zitronig;selten;;illu-b27-B27-002711;qr-b27-B27-002711;
B27-002712;Südamerika;Kolumbien;;Salz;Meersalz;Foeniculum vulgare;Fenchel;Finocchio;Aromatherapie;kühl;rauchig;AOP;;illu-b27-B27-002712;qr-b27-B27-002712;
B27-002713;Afrika;Marokko;;Öl;Pflanzenöl;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Parfum;Räuchern";mild;erdig;fermentiert;;illu-b27-B27-002713;qr-b27-B27-002713;
B27-002714;Nordamerika;Jamaika;;Frucht;Früchte;Camellia sinensis;Tee;Grüntee;"Parfum;Räuchern";aromatisch;erdig;kultisch;;illu-b27-B27-002714;qr-b27-B27-002714;
B27-002715;Südamerika;Brasilien;;Tee;Schwarztee;Myristica fragrans;Muskatnuss;Muskat;"Backen;Dessert";anregend;rauchig;Basis für Mischungen;;illu-b27-B27-002715;qr-b27-B27-002715;
B27-002716;Asien;Nepal;;Getränk;Kakao;Coriandrum sativum;Koriander;Koriandersamen;"Würzen;Einlegen";anregend;rauchig;fermentiert;;illu-b27-B27-002716;qr-b27-B27-002716;
B27-002717;Ozeanien;Papua-Neuguinea;;Gewürz;Samen;Theobroma cacao;Kakao;Cocoa;"Fisch;Fleisch";appetitanregend;süsslich;historisch;;illu-b27-B27-002717;qr-b27-B27-002717;
B27-002718;Nordamerika;Jamaika;;Getränk;Kaffee;Crocus sativus;Safran;Saffran;"Sauce;Marinade";appetitanregend;süsslich;fermentiert;;illu-b27-B27-002718;qr-b27-B27-002718;
B27-002719;Ozeanien;Fidschi;;Öl;Pflanzenöl;Zingiber officinale;Ingwer;Ginger;"Sauce;Marinade";verdauungsfördernd;herb;AOP;;illu-b27-B27-002719;qr-b27-B27-002719;
B27-002720;Nordamerika;USA;;Tee;Schwarztee;Boswellia sacra;Weihrauch;Olibanum;"Snack;Süssspeisen";aromatisch;fruchtig;historisch;;illu-b27-B27-002720;qr-b27-B27-002720;
B27-002721;Ozeanien;Fidschi;;Tee;Oolong;Theobroma cacao;Kakao;Cocoa;"Suppen;Eintopf";schärfe;rauchig;kultisch;;illu-b27-B27-002721;qr-b27-B27-002721;
B27-002722;Asien;Indonesien;;Mischung;Gewürzmischung;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";edel;süsslich;reguliert;;illu-b27-B27-002722;qr-b27-B27-002722;
B27-002723;Nordamerika;USA;;Getränk;Kakao;Salvia rosmarinus;Rosmarin;Rosmarinus;"Currys;Mischung";anregend;süsslich;hochwertig;;illu-b27-B27-002723;qr-b27-B27-002723;
B27-002724;Europa;Türkei;;Salz;Steinsalz;Erythroxylum coca;Coca-Blatt;;"Tee;Getränk";mild;würzig;AOP;;illu-b27-B27-002724;qr-b27-B27-002724;
B27-002725;Europa;Italien;;Frucht;Früchte;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";edel;rauchig;DOP;;illu-b27-B27-002725;qr-b27-B27-002725;
B27-002726;Afrika;Tansania;;Kräuter;Lamiaceae;Commiphora myrrha;Myrrhe;;"Parfum;Räuchern";edel;erdig;selten;;illu-b27-B27-002726;qr-b27-B27-002726;
B27-002727;Asien;China;;Samen;Samen;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";edel;zitronig;Basis für Mischungen;;illu-b27-B27-002727;qr-b27-B27-002727;
B27-002728;Europa;Österreich;;Kräuter;Lamiaceae;Myristica fragrans;Muskatnuss;Muskat;"Finish;Tafel";schärfe;würzig;reguliert;;illu-b27-B27-002728;qr-b27-B27-002728;
B27-002729;Europa;Schweiz;;Mineral;Würze;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;schärfe;rauchig;Basis für Mischungen;;illu-b27-B27-002729;qr-b27-B27-002729;
B27-002730;Nordamerika;Kanada;;Salz;Meersalz;Origanum vulgare;Oregano;;"Sauce;Marinade";schärfe;herb;DOP;;illu-b27-B27-002730;qr-b27-B27-002730;
B27-002731;Europa;Frankreich;;Öl;Pflanzenöl;Laurus nobilis;Lorbeer;Bay Leaf;"Snack;Süssspeisen";kühl;blumig;kultisch;;illu-b27-B27-002731;qr-b27-B27-002731;
B27-002732;Südamerika;Brasilien;;Getränk;Kakao;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Backen;Dessert";appetitanregend;rauchig;reguliert;;illu-b27-B27-002732;qr-b27-B27-002732;
B27-002733;Asien;Japan;;Gewürz;Beerengewürz;Nigella sativa;Schwarzkümmel;Kalonji;"Finish;Tafel";edel;rauchig;fermentiert;;illu-b27-B27-002733;qr-b27-B27-002733;
B27-002734;Südamerika;Venezuela;;Getränk;Kaffee;Origanum vulgare;Oregano;;"Würzen;Einlegen";verdauungsfördernd;rauchig;selten;;illu-b27-B27-002734;qr-b27-B27-002734;
B27-002735;Afrika;Tansania;;Gewürz;Samen;Capsicum chinense;Habanero;;"Snack;Süssspeisen";kühl;herb;historisch;;illu-b27-B27-002735;qr-b27-B27-002735;
B27-002736;Südamerika;Bolivien;;Harz;Harz;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";wärmend;blumig;fermentiert;;illu-b27-B27-002736;qr-b27-B27-002736;
B27-002737;Ozeanien;Papua-Neuguinea;;Samen;Samen;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";wärmend;blumig;historisch;;illu-b27-B27-002737;qr-b27-B27-002737;
B27-002738;Ozeanien;Neuseeland;;Essenz;Aromatisch;Nigella sativa;Schwarzkümmel;Kalonji;"Fisch;Fleisch";wärmend;erdig;DOP;;illu-b27-B27-002738;qr-b27-B27-002738;
B27-002739;Südamerika;Argentinien;;Heilpflanze;Präparat;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";aromatisch;erdig;reguliert;;illu-b27-B27-002739;qr-b27-B27-002739;
B27-002740;Afrika;Marokko;;Wurzel;Rhizome;Laurus nobilis;Lorbeer;Bay Leaf;"Backen;Dessert";anregend;erdig;regional variabel;;illu-b27-B27-002740;qr-b27-B27-002740;
B27-002741;Nordamerika;Mexiko;;Salz;Meersalz;Nigella sativa;Schwarzkümmel;Kalonji;"Currys;Mischung";beruhigend;würzig;selten;;illu-b27-B27-002741;qr-b27-B27-002741;
B27-002742;Südamerika;Argentinien;;Gewürz;Samen;Allium cepa;Zwiebel;Onion;"Backen;Dessert";schärfe;süsslich;AOP;;illu-b27-B27-002742;qr-b27-B27-002742;
B27-002743;Europa;Schweiz;;Essenz;Aromatisch;Commiphora myrrha;Myrrhe;;"Finish;Tafel";appetitanregend;herb;hochwertig;;illu-b27-B27-002743;qr-b27-B27-002743;
B27-002744;Nordamerika;Jamaika;;Schote;Orchidaceae;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Snack;Süssspeisen";anregend;süsslich;Basis für Mischungen;;illu-b27-B27-002744;qr-b27-B27-002744;
B27-002745;Ozeanien;Fidschi;;Kräuter;Lamiaceae;Capsicum annuum;Paprika;Chili;"Parfum;Räuchern";schärfe;harzig;hochwertig;;illu-b27-B27-002745;qr-b27-B27-002745;
B27-002746;Europa;Griechenland;;Öl;Pflanzenöl;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";verdauungsfördernd;herb;kultisch;;illu-b27-B27-002746;qr-b27-B27-002746;
B27-002747;Südamerika;Brasilien;;Tee;Grüntee;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";schärfe;blumig;selten;;illu-b27-B27-002747;qr-b27-B27-002747;
B27-002748;Europa;Ungarn;;Tee;Schwarztee;Crocus sativus;Safran;Saffran;"Finish;Tafel";verdauungsfördernd;herb;AOP;;illu-b27-B27-002748;qr-b27-B27-002748;
B27-002749;Europa;Frankreich;;Getränk;Kakao;Allium sativum;Knoblauch;Garlic;"Snack;Süssspeisen";kühl;nussig;historisch;;illu-b27-B27-002749;qr-b27-B27-002749;
B27-002750;Asien;Indonesien;;Salz;Meersalz;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";beruhigend;harzig;hochwertig;;illu-b27-B27-002750;qr-b27-B27-002750;
B27-002751;Europa;Deutschland;;Salz;Meersalz;Crocus sativus;Safran;Saffran;"Suppen;Eintopf";mild;rauchig;regional variabel;;illu-b27-B27-002751;qr-b27-B27-002751;
B27-002752;Afrika;Nigeria;;Salz;Steinsalz;Curcuma longa;Kurkuma;Gelbwurz;"Parfum;Räuchern";mild;zitronig;reguliert;;illu-b27-B27-002752;qr-b27-B27-002752;
B27-002753;Europa;Italien;;Blätter;Blätter;Nigella sativa;Schwarzkümmel;Kalonji;"Finish;Tafel";anregend;holzartig;hochwertig;;illu-b27-B27-002753;qr-b27-B27-002753;
B27-002754;Ozeanien;Australien;;Salz;Meersalz;Capsicum chinense;Habanero;;"Finish;Tafel";verdauungsfördernd;nussig;fermentiert;;illu-b27-B27-002754;qr-b27-B27-002754;
B27-002755;Europa;Türkei;;Wurzel;Rhizome;Allium cepa;Zwiebel;Onion;"Tee;Getränk";edel;erdig;reguliert;;illu-b27-B27-002755;qr-b27-B27-002755;
B27-002756;Europa;Schweiz;;Frucht;Früchte;Commiphora myrrha;Myrrhe;;"Suppen;Eintopf";edel;herb;selten;;illu-b27-B27-002756;qr-b27-B27-002756;
B27-002757;Afrika;Südafrika;;Tee;Schwarztee;Zingiber officinale;Ingwer;Ginger;"Fisch;Fleisch";mild;fruchtig;regional variabel;;illu-b27-B27-002757;qr-b27-B27-002757;
B27-002758;Nordamerika;Kanada;;Gewürz;Samen;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";anregend;erdig;regional variabel;;illu-b27-B27-002758;qr-b27-B27-002758;
B27-002759;Ozeanien;Papua-Neuguinea;;Essenz;Aromatisch;Capsicum annuum;Paprika;Chili;"Parfum;Räuchern";mild;fruchtig;kultisch;;illu-b27-B27-002759;qr-b27-B27-002759;
B27-002760;Asien;Nepal;;Kräuter;Lamiaceae;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Parfum;Räuchern";kühl;rauchig;fermentiert;;illu-b27-B27-002760;qr-b27-B27-002760;
B27-002761;Nordamerika;Jamaika;;Salz;Meersalz;Coffea arabica;Kaffee;Arabica;"Backen;Dessert";mild;fruchtig;Basis für Mischungen;;illu-b27-B27-002761;qr-b27-B27-002761;
B27-002762;Südamerika;Kolumbien;;Frucht;Früchte;Crocus sativus;Safran;Saffran;"Sauce;Marinade";anregend;nussig;fermentiert;;illu-b27-B27-002762;qr-b27-B27-002762;
B27-002763;Europa;Griechenland;;Tee;Oolong;Crocus sativus;Safran;Saffran;"Sauce;Marinade";anregend;süsslich;selten;;illu-b27-B27-002763;qr-b27-B27-002763;
B27-002764;Europa;Türkei;;Tee;Grüntee;Piper nigrum;Pfeffer;Tellicherry;"Tee;Getränk";edel;nussig;AOP;;illu-b27-B27-002764;qr-b27-B27-002764;
B27-002765;Nordamerika;Guatemala;;Frucht;Früchte;Piper nigrum;Pfeffer;Tellicherry;"Medizin;Heilung";anregend;süsslich;selten;;illu-b27-B27-002765;qr-b27-B27-002765;
B27-002766;Südamerika;Peru;;Gewürz;Beerengewürz;Curcuma longa;Kurkuma;Gelbwurz;"Tee;Getränk";schärfe;würzig;selten;;illu-b27-B27-002766;qr-b27-B27-002766;
B27-002767;Asien;Japan;;Getränk;Kaffee;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";verdauungsfördernd;rauchig;regional variabel;;illu-b27-B27-002767;qr-b27-B27-002767;
B27-002768;Europa;Italien;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";mild;holzartig;hochwertig;;illu-b27-B27-002768;qr-b27-B27-002768;
B27-002769;Südamerika;Peru;;Tee;Oolong;Coriandrum sativum;Koriander;Koriandersamen;"Parfum;Räuchern";schärfe;süsslich;fermentiert;;illu-b27-B27-002769;qr-b27-B27-002769;
B27-002770;Europa;Portugal;;Heilpflanze;Präparat;Theobroma cacao;Kakao;Cocoa;Aromatherapie;wärmend;fruchtig;AOP;;illu-b27-B27-002770;qr-b27-B27-002770;
B27-002771;Afrika;Äthiopien;;Blätter;Blätter;Thymus vulgaris;Thymian;Thym;"Snack;Süssspeisen";mild;nussig;Basis für Mischungen;;illu-b27-B27-002771;qr-b27-B27-002771;
B27-002772;Südamerika;Brasilien;;Harz;Harz;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";edel;süsslich;Basis für Mischungen;;illu-b27-B27-002772;qr-b27-B27-002772;
B27-002773;Afrika;Südafrika;;Schote;Orchidaceae;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";verdauungsfördernd;zitronig;fermentiert;;illu-b27-B27-002773;qr-b27-B27-002773;
B27-002774;Südamerika;Peru;;Blätter;Blätter;Armoracia rusticana;Meerrettich;Kren;"Suppen;Eintopf";appetitanregend;nussig;AOP;;illu-b27-B27-002774;qr-b27-B27-002774;
B27-002775;Afrika;Marokko;;Gewürz;Beerengewürz;Camellia sinensis;Tee;Grüntee;"Würzen;Einlegen";edel;erdig;historisch;;illu-b27-B27-002775;qr-b27-B27-002775;
B27-002776;Europa;Griechenland;;Schote;Orchidaceae;Theobroma cacao;Kakao;Cocoa;"Tee;Getränk";anregend;erdig;DOP;;illu-b27-B27-002776;qr-b27-B27-002776;
B27-002777;Südamerika;Brasilien;;Essenz;Aromatisch;Allium sativum;Knoblauch;Garlic;"Parfum;Räuchern";beruhigend;süsslich;reguliert;;illu-b27-B27-002777;qr-b27-B27-002777;
B27-002778;Südamerika;Venezuela;;Salz;Meersalz;Piper nigrum;Pfeffer;Tellicherry;"Sauce;Marinade";beruhigend;rauchig;Basis für Mischungen;;illu-b27-B27-002778;qr-b27-B27-002778;
B27-002779;Südamerika;Ecuador;;Mischung;Gewürzmischung;Foeniculum vulgare;Fenchel;Finocchio;"Tee;Getränk";verdauungsfördernd;blumig;historisch;;illu-b27-B27-002779;qr-b27-B27-002779;
B27-002780;Europa;Frankreich;;Öl;Pflanzenöl;Wasabia japonica;Wasabi;;"Suppen;Eintopf";kühl;harzig;DOP;;illu-b27-B27-002780;qr-b27-B27-002780;
B27-002781;Europa;Schweiz;;Öl;Pflanzenöl;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";wärmend;fruchtig;selten;;illu-b27-B27-002781;qr-b27-B27-002781;
B27-002782;Afrika;Nigeria;;Gewürz;Schoten;Allium cepa;Zwiebel;Onion;"Snack;Süssspeisen";edel;rauchig;historisch;;illu-b27-B27-002782;qr-b27-B27-002782;
B27-002783;Ozeanien;Neuseeland;;Tee;Oolong;Wasabia japonica;Wasabi;;Aromatherapie;edel;nussig;regional variabel;;illu-b27-B27-002783;qr-b27-B27-002783;
B27-002784;Nordamerika;USA;;Tee;Oolong;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";verdauungsfördernd;nussig;reguliert;;illu-b27-B27-002784;qr-b27-B27-002784;
B27-002785;Afrika;Äthiopien;;Frucht;Früchte;Coffea arabica;Kaffee;Arabica;"Suppen;Eintopf";schärfe;blumig;historisch;;illu-b27-B27-002785;qr-b27-B27-002785;
B27-002786;Afrika;Ägypten;;Kräuter;Lamiaceae;Allium sativum;Knoblauch;Garlic;"Tee;Getränk";beruhigend;würzig;AOP;;illu-b27-B27-002786;qr-b27-B27-002786;
B27-002787;Südamerika;Argentinien;;Schote;Orchidaceae;Ocimum basilicum;Basilikum;Basilico;"Backen;Dessert";mild;herb;AOP;;illu-b27-B27-002787;qr-b27-B27-002787;
B27-002788;Europa;Spanien;;Gewürz;Samen;Capsicum chinense;Habanero;;"Sauce;Marinade";appetitanregend;würzig;fermentiert;;illu-b27-B27-002788;qr-b27-B27-002788;
B27-002789;Ozeanien;Papua-Neuguinea;;Mineral;Würze;Armoracia rusticana;Meerrettich;Kren;"Parfum;Räuchern";schärfe;erdig;reguliert;;illu-b27-B27-002789;qr-b27-B27-002789;
B27-002790;Ozeanien;Neuseeland;;Tee;Oolong;Capsicum chinense;Habanero;;"Finish;Tafel";kühl;rauchig;hochwertig;;illu-b27-B27-002790;qr-b27-B27-002790;
B27-002791;Südamerika;Chile;;Gewürz;Beerengewürz;Foeniculum vulgare;Fenchel;Finocchio;Aromatherapie;wärmend;herb;historisch;;illu-b27-B27-002791;qr-b27-B27-002791;
B27-002792;Europa;Portugal;;Mineral;Würze;Armoracia rusticana;Meerrettich;Kren;"Fisch;Fleisch";edel;erdig;hochwertig;;illu-b27-B27-002792;qr-b27-B27-002792;
B27-002793;Europa;Frankreich;;Schote;Orchidaceae;Crocus sativus;Safran;Saffran;"Currys;Mischung";anregend;würzig;regional variabel;;illu-b27-B27-002793;qr-b27-B27-002793;
B27-002794;Ozeanien;Fidschi;;Tee;Schwarztee;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";aromatisch;zitronig;selten;;illu-b27-B27-002794;qr-b27-B27-002794;
B27-002795;Ozeanien;Australien;;Öl;Pflanzenöl;Vanilla planifolia;Vanille;Bourbon;"Tee;Getränk";mild;erdig;reguliert;;illu-b27-B27-002795;qr-b27-B27-002795;
B27-002796;Südamerika;Ecuador;;Gewürz;Samen;Salvia rosmarinus;Rosmarin;Rosmarinus;"Snack;Süssspeisen";edel;harzig;DOP;;illu-b27-B27-002796;qr-b27-B27-002796;
B27-002797;Europa;Italien;;Gewürz;Samen;Coffea arabica;Kaffee;Arabica;"Tee;Getränk";beruhigend;blumig;Basis für Mischungen;;illu-b27-B27-002797;qr-b27-B27-002797;
B27-002798;Europa;Österreich;;Tee;Schwarztee;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Sauce;Marinade";appetitanregend;würzig;reguliert;;illu-b27-B27-002798;qr-b27-B27-002798;
B27-002799;Asien;Thailand;;Gewürz;Samen;Nigella sativa;Schwarzkümmel;Kalonji;"Finish;Tafel";beruhigend;herb;kultisch;;illu-b27-B27-002799;qr-b27-B27-002799;
B27-002800;Nordamerika;Mexiko;;Mineral;Würze;Ocimum basilicum;Basilikum;Basilico;"Finish;Tafel";verdauungsfördernd;blumig;DOP;;illu-b27-B27-002800;qr-b27-B27-002800;
B27-002801;Südamerika;Kolumbien;;Mischung;Gewürzmischung;Theobroma cacao;Kakao;Cocoa;"Suppen;Eintopf";beruhigend;rauchig;historisch;;illu-b27-B27-002801;qr-b27-B27-002801;
B27-002802;Asien;Japan;;Tee;Oolong;Thymus vulgaris;Thymian;Thym;"Würzen;Einlegen";edel;fruchtig;regional variabel;;illu-b27-B27-002802;qr-b27-B27-002802;
B27-002803;Afrika;Marokko;;Kräuter;Lamiaceae;Curcuma longa;Kurkuma;Gelbwurz;"Currys;Mischung";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-002803;qr-b27-B27-002803;
B27-002804;Südamerika;Venezuela;;Gewürz;Samen;Vanilla planifolia;Vanille;Bourbon;"Sauce;Marinade";aromatisch;nussig;kultisch;;illu-b27-B27-002804;qr-b27-B27-002804;
B27-002805;Afrika;Marokko;;Tee;Oolong;Commiphora myrrha;Myrrhe;;"Suppen;Eintopf";wärmend;zitronig;historisch;;illu-b27-B27-002805;qr-b27-B27-002805;
B27-002806;Afrika;Äthiopien;;Gewürz;Beerengewürz;Wasabia japonica;Wasabi;;"Snack;Süssspeisen";aromatisch;herb;historisch;;illu-b27-B27-002806;qr-b27-B27-002806;
B27-002807;Afrika;Tansania;;Getränk;Kaffee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";kühl;holzartig;AOP;;illu-b27-B27-002807;qr-b27-B27-002807;
B27-002808;Afrika;Nigeria;;Salz;Steinsalz;Wasabia japonica;Wasabi;;"Tee;Getränk";schärfe;rauchig;selten;;illu-b27-B27-002808;qr-b27-B27-002808;
B27-002809;Afrika;Ägypten;;Blätter;Blätter;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Suppen;Eintopf";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-002809;qr-b27-B27-002809;
B27-002810;Asien;Japan;;Getränk;Tee;Laurus nobilis;Lorbeer;Bay Leaf;"Medizin;Heilung";verdauungsfördernd;holzartig;selten;;illu-b27-B27-002810;qr-b27-B27-002810;
B27-002811;Südamerika;Argentinien;;Gewürz;Samen;Origanum vulgare;Oregano;;"Medizin;Heilung";mild;blumig;kultisch;;illu-b27-B27-002811;qr-b27-B27-002811;
B27-002812;Ozeanien;Neuseeland;;Öl;Pflanzenöl;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";anregend;harzig;historisch;;illu-b27-B27-002812;qr-b27-B27-002812;
B27-002813;Afrika;Tansania;;Samen;Samen;Allium sativum;Knoblauch;Garlic;"Snack;Süssspeisen";kühl;harzig;AOP;;illu-b27-B27-002813;qr-b27-B27-002813;
B27-002814;Europa;Italien;;Gewürz;Samen;Curcuma longa;Kurkuma;Gelbwurz;"Currys;Mischung";kühl;herb;selten;;illu-b27-B27-002814;qr-b27-B27-002814;
B27-002815;Nordamerika;Guatemala;;Mineral;Würze;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";kühl;erdig;AOP;;illu-b27-B27-002815;qr-b27-B27-002815;
B27-002816;Asien;Indonesien;;Gewürz;Samen;Nigella sativa;Schwarzkümmel;Kalonji;Aromatherapie;mild;rauchig;kultisch;;illu-b27-B27-002816;qr-b27-B27-002816;
B27-002817;Südamerika;Chile;;Kräuter;Lamiaceae;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";appetitanregend;zitronig;regional variabel;;illu-b27-B27-002817;qr-b27-B27-002817;
B27-002818;Nordamerika;Guatemala;;Harz;Harz;Nigella sativa;Schwarzkümmel;Kalonji;"Medizin;Heilung";anregend;nussig;Basis für Mischungen;;illu-b27-B27-002818;qr-b27-B27-002818;
B27-002819;Nordamerika;Kanada;;Tee;Schwarztee;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";anregend;erdig;Basis für Mischungen;;illu-b27-B27-002819;qr-b27-B27-002819;
B27-002820;Asien;Indonesien;;Samen;Samen;Syzygium aromaticum;Nelke;Gewürznelke;"Snack;Süssspeisen";edel;würzig;AOP;;illu-b27-B27-002820;qr-b27-B27-002820;
B27-002821;Ozeanien;Australien;;Mineral;Würze;Myristica fragrans;Muskatnuss;Muskat;"Currys;Mischung";verdauungsfördernd;nussig;reguliert;;illu-b27-B27-002821;qr-b27-B27-002821;
B27-002822;Afrika;Südafrika;;Mischung;Gewürzmischung;Erythroxylum coca;Coca-Blatt;;"Medizin;Heilung";kühl;rauchig;historisch;;illu-b27-B27-002822;qr-b27-B27-002822;
B27-002823;Nordamerika;Kuba;;Öl;Pflanzenöl;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";mild;holzartig;AOP;;illu-b27-B27-002823;qr-b27-B27-002823;
B27-002824;Afrika;Kenia;;Tee;Grüntee;Crocus sativus;Safran;Saffran;"Würzen;Einlegen";beruhigend;rauchig;selten;;illu-b27-B27-002824;qr-b27-B27-002824;
B27-002825;Südamerika;Peru;;Blätter;Blätter;Theobroma cacao;Kakao;Cocoa;"Sauce;Marinade";mild;süsslich;reguliert;;illu-b27-B27-002825;qr-b27-B27-002825;
B27-002826;Europa;Österreich;;Getränk;Kakao;Myristica fragrans;Muskatnuss;Muskat;"Sauce;Marinade";verdauungsfördernd;fruchtig;regional variabel;;illu-b27-B27-002826;qr-b27-B27-002826;
B27-002827;Asien;Indien;;Wurzel;Rhizome;Foeniculum vulgare;Fenchel;Finocchio;"Parfum;Räuchern";appetitanregend;holzartig;AOP;;illu-b27-B27-002827;qr-b27-B27-002827;
B27-002828;Europa;Spanien;;Gewürz;Samen;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Currys;Mischung";beruhigend;nussig;selten;;illu-b27-B27-002828;qr-b27-B27-002828;
