ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-012633;Ozeanien;Australien;;Samen;Samen;Allium cepa;Zwiebel;Onion;"Backen;Dessert";wärmend;zitronig;fermentiert;;illu-b27-B27-012633;qr-b27-B27-012633;
B27-012634;Ozeanien;Australien;;Tee;Schwarztee;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";appetitanregend;nussig;DOP;;illu-b27-B27-012634;qr-b27-B27-012634;
B27-012635;Afrika;Südafrika;;Gewürz;Beerengewürz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Snack;Süssspeisen";beruhigend;süsslich;Basis für Mischungen;;illu-b27-B27-012635;qr-b27-B27-012635;
B27-012636;Südamerika;Argentinien;;Tee;Oolong;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Finish;Tafel";mild;süsslich;hochwertig;;illu-b27-B27-012636;qr-b27-B27-012636;
B27-012637;Nordamerika;Mexiko;;Mineral;Würze;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";anregend;fruchtig;kultisch;;illu-b27-B27-012637;qr-b27-B27-012637;
B27-012638;Europa;Spanien;;Gewürz;Samen;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";aromatisch;fruchtig;kultisch;;illu-b27-B27-012638;qr-b27-B27-012638;
B27-012639;Afrika;Ägypten;;Tee;Grüntee;Zingiber officinale;Ingwer;Ginger;"Medizin;Heilung";mild;holzartig;hochwertig;;illu-b27-B27-012639;qr-b27-B27-012639;
B27-012640;Südamerika;Brasilien;;Wurzel;Rhizome;Curcuma longa;Kurkuma;Gelbwurz;"Medizin;Heilung";kühl;holzartig;fermentiert;;illu-b27-B27-012640;qr-b27-B27-012640;
B27-012641;Nordamerika;Kanada;;Gewürz;Schoten;Piper nigrum;Pfeffer;Tellicherry;"Würzen;Einlegen";kühl;zitronig;hochwertig;;illu-b27-B27-012641;qr-b27-B27-012641;
B27-012642;Europa;Schweiz;;Öl;Pflanzenöl;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Medizin;Heilung";wärmend;fruchtig;regional variabel;;illu-b27-B27-012642;qr-b27-B27-012642;
B27-012643;Ozeanien;Australien;;Schote;Orchidaceae;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";wärmend;zitronig;AOP;;illu-b27-B27-012643;qr-b27-B27-012643;
B27-012644;Europa;Griechenland;;Mineral;Würze;Allium cepa;Zwiebel;Onion;"Würzen;Einlegen";anregend;zitronig;fermentiert;;illu-b27-B27-012644;qr-b27-B27-012644;
B27-012645;Afrika;Äthiopien;;Getränk;Kaffee;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";kühl;harzig;kultisch;;illu-b27-B27-012645;qr-b27-B27-012645;
B27-012646;Afrika;Nigeria;;Gewürz;Beerengewürz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";appetitanregend;würzig;AOP;;illu-b27-B27-012646;qr-b27-B27-012646;
B27-012647;Ozeanien;Fidschi;;Tee;Schwarztee;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";anregend;süsslich;Basis für Mischungen;;illu-b27-B27-012647;qr-b27-B27-012647;
B27-012648;Ozeanien;Papua-Neuguinea;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";kühl;erdig;reguliert;;illu-b27-B27-012648;qr-b27-B27-012648;
B27-012649;Afrika;Südafrika;;Mischung;Gewürzmischung;Capsicum annuum;Paprika;Chili;"Würzen;Einlegen";aromatisch;zitronig;selten;;illu-b27-B27-012649;qr-b27-B27-012649;
B27-012650;Afrika;Madagaskar;;Kräuter;Lamiaceae;Salvia rosmarinus;Rosmarin;Rosmarinus;"Sauce;Marinade";aromatisch;würzig;DOP;;illu-b27-B27-012650;qr-b27-B27-012650;
B27-012651;Afrika;Kenia;;Mineral;Würze;Laurus nobilis;Lorbeer;Bay Leaf;"Snack;Süssspeisen";verdauungsfördernd;rauchig;AOP;;illu-b27-B27-012651;qr-b27-B27-012651;
B27-012652;Asien;Vietnam;;Blätter;Blätter;Myristica fragrans;Muskatnuss;Muskat;"Würzen;Einlegen";kühl;harzig;fermentiert;;illu-b27-B27-012652;qr-b27-B27-012652;
B27-012653;Europa;Italien;;Gewürz;Beerengewürz;Allium cepa;Zwiebel;Onion;Aromatherapie;mild;fruchtig;regional variabel;;illu-b27-B27-012653;qr-b27-B27-012653;
B27-012654;Asien;Sri Lanka;;Samen;Samen;Mentha x piperita;Pfefferminze;;"Würzen;Einlegen";anregend;harzig;fermentiert;;illu-b27-B27-012654;qr-b27-B27-012654;
B27-012655;Asien;Japan;;Tee;Schwarztee;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Currys;Mischung";mild;holzartig;selten;;illu-b27-B27-012655;qr-b27-B27-012655;
B27-012656;Südamerika;Ecuador;;Gewürz;Samen;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";edel;herb;hochwertig;;illu-b27-B27-012656;qr-b27-B27-012656;
B27-012657;Asien;Japan;;Tee;Schwarztee;Crocus sativus;Safran;Saffran;"Sauce;Marinade";anregend;holzartig;selten;;illu-b27-B27-012657;qr-b27-B27-012657;
B27-012658;Südamerika;Chile;;Tee;Oolong;Erythroxylum coca;Coca-Blatt;;"Snack;Süssspeisen";wärmend;blumig;Basis für Mischungen;;illu-b27-B27-012658;qr-b27-B27-012658;
B27-012659;Ozeanien;Fidschi;;Samen;Samen;Laurus nobilis;Lorbeer;Bay Leaf;"Tee;Getränk";mild;süsslich;AOP;;illu-b27-B27-012659;qr-b27-B27-012659;
B27-012660;Afrika;Kenia;;Tee;Grüntee;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Backen;Dessert";wärmend;würzig;historisch;;illu-b27-B27-012660;qr-b27-B27-012660;
B27-012661;Europa;Portugal;;Schote;Orchidaceae;Armoracia rusticana;Meerrettich;Kren;"Würzen;Einlegen";verdauungsfördernd;rauchig;selten;;illu-b27-B27-012661;qr-b27-B27-012661;
B27-012662;Ozeanien;Neuseeland;;Harz;Harz;Coriandrum sativum;Koriander;Koriandersamen;"Fisch;Fleisch";edel;holzartig;regional variabel;;illu-b27-B27-012662;qr-b27-B27-012662;
B27-012663;Südamerika;Peru;;Öl;Pflanzenöl;Erythroxylum coca;Coca-Blatt;;"Sauce;Marinade";kühl;fruchtig;DOP;;illu-b27-B27-012663;qr-b27-B27-012663;
B27-012664;Afrika;Madagaskar;;Heilpflanze;Präparat;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Parfum;Räuchern";verdauungsfördernd;süsslich;AOP;;illu-b27-B27-012664;qr-b27-B27-012664;
B27-012665;Ozeanien;Australien;;Salz;Steinsalz;Zingiber officinale;Ingwer;Ginger;"Parfum;Räuchern";kühl;würzig;Basis für Mischungen;;illu-b27-B27-012665;qr-b27-B27-012665;
B27-012666;Asien;China;;Gewürz;Schoten;Salvia rosmarinus;Rosmarin;Rosmarinus;"Currys;Mischung";anregend;würzig;reguliert;;illu-b27-B27-012666;qr-b27-B27-012666;
B27-012667;Afrika;Südafrika;;Gewürz;Schoten;Origanum vulgare;Oregano;;"Parfum;Räuchern";mild;blumig;selten;;illu-b27-B27-012667;qr-b27-B27-012667;
B27-012668;Ozeanien;Australien;;Wurzel;Rhizome;Ocimum basilicum;Basilikum;Basilico;"Suppen;Eintopf";edel;rauchig;selten;;illu-b27-B27-012668;qr-b27-B27-012668;
B27-012669;Südamerika;Chile;;Blätter;Blätter;Thymus vulgaris;Thymian;Thym;"Sauce;Marinade";beruhigend;würzig;regional variabel;;illu-b27-B27-012669;qr-b27-B27-012669;
B27-012670;Südamerika;Kolumbien;;Kräuter;Lamiaceae;Camellia sinensis;Tee;Grüntee;"Parfum;Räuchern";beruhigend;holzartig;reguliert;;illu-b27-B27-012670;qr-b27-B27-012670;
B27-012671;Nordamerika;USA;;Salz;Meersalz;Armoracia rusticana;Meerrettich;Kren;"Backen;Dessert";aromatisch;herb;DOP;;illu-b27-B27-012671;qr-b27-B27-012671;
B27-012672;Europa;Italien;;Öl;Pflanzenöl;Allium cepa;Zwiebel;Onion;"Suppen;Eintopf";edel;harzig;hochwertig;;illu-b27-B27-012672;qr-b27-B27-012672;
B27-012673;Europa;Spanien;;Gewürz;Schoten;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";wärmend;herb;selten;;illu-b27-B27-012673;qr-b27-B27-012673;
B27-012674;Asien;Indonesien;;Kräuter;Lamiaceae;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";verdauungsfördernd;rauchig;reguliert;;illu-b27-B27-012674;qr-b27-B27-012674;
B27-012675;Europa;Portugal;;Harz;Harz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Würzen;Einlegen";verdauungsfördernd;fruchtig;historisch;;illu-b27-B27-012675;qr-b27-B27-012675;
B27-012676;Asien;Japan;;Tee;Schwarztee;Piper nigrum;Pfeffer;Tellicherry;"Fisch;Fleisch";kühl;herb;kultisch;;illu-b27-B27-012676;qr-b27-B27-012676;
B27-012677;Europa;Spanien;;Frucht;Früchte;Myristica fragrans;Muskatnuss;Muskat;Aromatherapie;beruhigend;würzig;AOP;;illu-b27-B27-012677;qr-b27-B27-012677;
B27-012678;Asien;Sri Lanka;;Frucht;Früchte;Salvia rosmarinus;Rosmarin;Rosmarinus;"Suppen;Eintopf";schärfe;holzartig;Basis für Mischungen;;illu-b27-B27-012678;qr-b27-B27-012678;
B27-012679;Südamerika;Chile;;Getränk;Kakao;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";mild;zitronig;Basis für Mischungen;;illu-b27-B27-012679;qr-b27-B27-012679;
B27-012680;Europa;Italien;;Gewürz;Samen;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Fisch;Fleisch";mild;nussig;historisch;;illu-b27-B27-012680;qr-b27-B27-012680;
B27-012681;Ozeanien;Neuseeland;;Tee;Grüntee;Theobroma cacao;Kakao;Cocoa;"Parfum;Räuchern";aromatisch;rauchig;reguliert;;illu-b27-B27-012681;qr-b27-B27-012681;
B27-012682;Ozeanien;Papua-Neuguinea;;Kräuter;Lamiaceae;Mentha spicata;Minze;Spearmint;"Backen;Dessert";wärmend;herb;Basis für Mischungen;;illu-b27-B27-012682;qr-b27-B27-012682;
B27-012683;Ozeanien;Neuseeland;;Gewürz;Beerengewürz;Coffea arabica;Kaffee;Arabica;"Parfum;Räuchern";kühl;erdig;kultisch;;illu-b27-B27-012683;qr-b27-B27-012683;
B27-012684;Südamerika;Brasilien;;Tee;Schwarztee;Allium sativum;Knoblauch;Garlic;"Tee;Getränk";aromatisch;nussig;DOP;;illu-b27-B27-012684;qr-b27-B27-012684;
B27-012685;Ozeanien;Australien;;Salz;Meersalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Finish;Tafel";aromatisch;zitronig;fermentiert;;illu-b27-B27-012685;qr-b27-B27-012685;
B27-012686;Südamerika;Kolumbien;;Tee;Oolong;Coffea arabica;Kaffee;Arabica;"Würzen;Einlegen";schärfe;würzig;hochwertig;;illu-b27-B27-012686;qr-b27-B27-012686;
B27-012687;Asien;China;;Getränk;Kaffee;Origanum vulgare;Oregano;;"Würzen;Einlegen";aromatisch;süsslich;Basis für Mischungen;;illu-b27-B27-012687;qr-b27-B27-012687;
B27-012688;Afrika;Kenia;;Tee;Schwarztee;Boswellia sacra;Weihrauch;Olibanum;"Tee;Getränk";kühl;zitronig;hochwertig;;illu-b27-B27-012688;qr-b27-B27-012688;
B27-012689;Südamerika;Ecuador;;Getränk;Kakao;Capsicum chinense;Habanero;;"Fisch;Fleisch";edel;holzartig;reguliert;;illu-b27-B27-012689;qr-b27-B27-012689;
B27-012690;Afrika;Südafrika;;Mischung;Gewürzmischung;Wasabia japonica;Wasabi;;"Snack;Süssspeisen";anregend;herb;selten;;illu-b27-B27-012690;qr-b27-B27-012690;
B27-012691;Ozeanien;Australien;;Salz;Steinsalz;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";beruhigend;herb;kultisch;;illu-b27-B27-012691;qr-b27-B27-012691;
B27-012692;Nordamerika;Jamaika;;Mineral;Würze;Capsicum chinense;Habanero;;"Currys;Mischung";wärmend;würzig;AOP;;illu-b27-B27-012692;qr-b27-B27-012692;
B27-012693;Europa;Spanien;;Schote;Orchidaceae;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";beruhigend;nussig;fermentiert;;illu-b27-B27-012693;qr-b27-B27-012693;
B27-012694;Afrika;Marokko;;Heilpflanze;Präparat;Ocimum basilicum;Basilikum;Basilico;"Medizin;Heilung";schärfe;nussig;regional variabel;;illu-b27-B27-012694;qr-b27-B27-012694;
B27-012695;Nordamerika;Jamaika;;Salz;Meersalz;Foeniculum vulgare;Fenchel;Finocchio;"Würzen;Einlegen";wärmend;fruchtig;selten;;illu-b27-B27-012695;qr-b27-B27-012695;
B27-012696;Ozeanien;Papua-Neuguinea;;Getränk;Tee;Piper nigrum;Pfeffer;Tellicherry;"Würzen;Einlegen";verdauungsfördernd;rauchig;DOP;;illu-b27-B27-012696;qr-b27-B27-012696;
B27-012697;Asien;Sri Lanka;;Salz;Steinsalz;Mentha x piperita;Pfefferminze;;"Finish;Tafel";schärfe;nussig;Basis für Mischungen;;illu-b27-B27-012697;qr-b27-B27-012697;
B27-012698;Asien;Kambodscha;;Getränk;Tee;Commiphora myrrha;Myrrhe;;"Suppen;Eintopf";kühl;blumig;historisch;;illu-b27-B27-012698;qr-b27-B27-012698;
B27-012699;Ozeanien;Neuseeland;;Essenz;Aromatisch;Crocus sativus;Safran;Saffran;"Tee;Getränk";schärfe;erdig;kultisch;;illu-b27-B27-012699;qr-b27-B27-012699;
B27-012700;Afrika;Äthiopien;;Salz;Steinsalz;Wasabia japonica;Wasabi;;"Parfum;Räuchern";kühl;fruchtig;AOP;;illu-b27-B27-012700;qr-b27-B27-012700;
B27-012701;Südamerika;Kolumbien;;Tee;Oolong;Erythroxylum coca;Coca-Blatt;;"Currys;Mischung";appetitanregend;harzig;AOP;;illu-b27-B27-012701;qr-b27-B27-012701;
B27-012702;Nordamerika;Guatemala;;Harz;Harz;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Tee;Getränk";kühl;zitronig;regional variabel;;illu-b27-B27-012702;qr-b27-B27-012702;
B27-012703;Europa;Spanien;;Gewürz;Samen;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";wärmend;blumig;AOP;;illu-b27-B27-012703;qr-b27-B27-012703;
B27-012704;Europa;Portugal;;Öl;Pflanzenöl;Myristica fragrans;Muskatnuss;Muskat;"Snack;Süssspeisen";mild;holzartig;AOP;;illu-b27-B27-012704;qr-b27-B27-012704;
B27-012705;Afrika;Marokko;;Salz;Steinsalz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Parfum;Räuchern";kühl;harzig;regional variabel;;illu-b27-B27-012705;qr-b27-B27-012705;
B27-012706;Ozeanien;Neuseeland;;Wurzel;Rhizome;Ocimum basilicum;Basilikum;Basilico;"Tee;Getränk";verdauungsfördernd;fruchtig;reguliert;;illu-b27-B27-012706;qr-b27-B27-012706;
B27-012707;Europa;Portugal;;Frucht;Früchte;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";verdauungsfördernd;süsslich;DOP;;illu-b27-B27-012707;qr-b27-B27-012707;
B27-012708;Afrika;Kenia;;Getränk;Kakao;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";appetitanregend;erdig;kultisch;;illu-b27-B27-012708;qr-b27-B27-012708;
B27-012709;Ozeanien;Fidschi;;Heilpflanze;Präparat;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Parfum;Räuchern";verdauungsfördernd;holzartig;DOP;;illu-b27-B27-012709;qr-b27-B27-012709;
B27-012710;Südamerika;Argentinien;;Tee;Schwarztee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Fisch;Fleisch";schärfe;fruchtig;fermentiert;;illu-b27-B27-012710;qr-b27-B27-012710;
B27-012711;Afrika;Nigeria;;Mineral;Würze;Allium cepa;Zwiebel;Onion;"Parfum;Räuchern";edel;blumig;fermentiert;;illu-b27-B27-012711;qr-b27-B27-012711;
B27-012712;Asien;Indonesien;;Getränk;Tee;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;aromatisch;harzig;historisch;;illu-b27-B27-012712;qr-b27-B27-012712;
B27-012713;Südamerika;Brasilien;;Essenz;Aromatisch;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Parfum;Räuchern";wärmend;nussig;hochwertig;;illu-b27-B27-012713;qr-b27-B27-012713;
B27-012714;Nordamerika;Guatemala;;Schote;Orchidaceae;Theobroma cacao;Kakao;Cocoa;"Tee;Getränk";aromatisch;nussig;Basis für Mischungen;;illu-b27-B27-012714;qr-b27-B27-012714;
B27-012715;Ozeanien;Papua-Neuguinea;;Essenz;Aromatisch;Laurus nobilis;Lorbeer;Bay Leaf;"Parfum;Räuchern";beruhigend;fruchtig;historisch;;illu-b27-B27-012715;qr-b27-B27-012715;
B27-012716;Afrika;Südafrika;;Gewürz;Beerengewürz;Curcuma longa;Kurkuma;Gelbwurz;"Currys;Mischung";edel;rauchig;DOP;;illu-b27-B27-012716;qr-b27-B27-012716;
B27-012717;Südamerika;Ecuador;;Öl;Pflanzenöl;Origanum vulgare;Oregano;;"Finish;Tafel";wärmend;süsslich;Basis für Mischungen;;illu-b27-B27-012717;qr-b27-B27-012717;
B27-012718;Nordamerika;Kuba;;Tee;Schwarztee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Tee;Getränk";aromatisch;rauchig;Basis für Mischungen;;illu-b27-B27-012718;qr-b27-B27-012718;
B27-012719;Nordamerika;Guatemala;;Blätter;Blätter;Syzygium aromaticum;Nelke;Gewürznelke;"Medizin;Heilung";appetitanregend;süsslich;historisch;;illu-b27-B27-012719;qr-b27-B27-012719;
B27-012720;Asien;Iran;;Mineral;Würze;Origanum vulgare;Oregano;;"Suppen;Eintopf";anregend;rauchig;historisch;;illu-b27-B27-012720;qr-b27-B27-012720;
B27-012721;Südamerika;Kolumbien;;Heilpflanze;Präparat;Erythroxylum coca;Coca-Blatt;;"Tee;Getränk";anregend;erdig;Basis für Mischungen;;illu-b27-B27-012721;qr-b27-B27-012721;
B27-012722;Ozeanien;Fidschi;;Getränk;Kaffee;Camellia sinensis;Tee;Grüntee;"Würzen;Einlegen";mild;herb;regional variabel;;illu-b27-B27-012722;qr-b27-B27-012722;
B27-012723;Asien;China;;Tee;Grüntee;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";kühl;holzartig;DOP;;illu-b27-B27-012723;qr-b27-B27-012723;
B27-012724;Asien;Kambodscha;;Samen;Samen;Origanum vulgare;Oregano;;"Fisch;Fleisch";anregend;herb;Basis für Mischungen;;illu-b27-B27-012724;qr-b27-B27-012724;
B27-012725;Südamerika;Venezuela;;Gewürz;Schoten;Boswellia sacra;Weihrauch;Olibanum;"Würzen;Einlegen";appetitanregend;herb;selten;;illu-b27-B27-012725;qr-b27-B27-012725;
B27-012726;Südamerika;Chile;;Heilpflanze;Präparat;Salvia rosmarinus;Rosmarin;Rosmarinus;"Medizin;Heilung";beruhigend;nussig;Basis für Mischungen;;illu-b27-B27-012726;qr-b27-B27-012726;
B27-012727;Südamerika;Argentinien;;Blätter;Blätter;Laurus nobilis;Lorbeer;Bay Leaf;"Currys;Mischung";edel;fruchtig;hochwertig;;illu-b27-B27-012727;qr-b27-B27-012727;
B27-012728;Ozeanien;Australien;;Heilpflanze;Präparat;Piper nigrum;Pfeffer;Tellicherry;"Suppen;Eintopf";appetitanregend;harzig;kultisch;;illu-b27-B27-012728;qr-b27-B27-012728;
B27-012729;Asien;Nepal;;Heilpflanze;Präparat;Coriandrum sativum;Koriander;Koriandersamen;"Currys;Mischung";verdauungsfördernd;herb;hochwertig;;illu-b27-B27-012729;qr-b27-B27-012729;
B27-012730;Ozeanien;Fidschi;;Gewürz;Schoten;Allium sativum;Knoblauch;Garlic;"Sauce;Marinade";anregend;blumig;selten;;illu-b27-B27-012730;qr-b27-B27-012730;
B27-012731;Asien;Iran;;Salz;Meersalz;Crocus sativus;Safran;Saffran;"Tee;Getränk";appetitanregend;herb;fermentiert;;illu-b27-B27-012731;qr-b27-B27-012731;
B27-012732;Südamerika;Ecuador;;Mischung;Gewürzmischung;Capsicum annuum;Paprika;Chili;"Tee;Getränk";verdauungsfördernd;rauchig;Basis für Mischungen;;illu-b27-B27-012732;qr-b27-B27-012732;
B27-012733;Ozeanien;Australien;;Gewürz;Beerengewürz;Theobroma cacao;Kakao;Cocoa;"Würzen;Einlegen";wärmend;blumig;DOP;;illu-b27-B27-012733;qr-b27-B27-012733;
B27-012734;Asien;Kambodscha;;Tee;Oolong;Capsicum chinense;Habanero;;"Currys;Mischung";kühl;würzig;Basis für Mischungen;;illu-b27-B27-012734;qr-b27-B27-012734;
B27-012735;Europa;Italien;;Heilpflanze;Präparat;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";anregend;herb;AOP;;illu-b27-B27-012735;qr-b27-B27-012735;
B27-012736;Europa;Frankreich;;Frucht;Früchte;Coriandrum sativum;Koriander;Koriandersamen;"Parfum;Räuchern";schärfe;fruchtig;selten;;illu-b27-B27-012736;qr-b27-B27-012736;
B27-012737;Asien;Sri Lanka;;Tee;Grüntee;Syzygium aromaticum;Nelke;Gewürznelke;"Würzen;Einlegen";verdauungsfördernd;herb;AOP;;illu-b27-B27-012737;qr-b27-B27-012737;
B27-012738;Nordamerika;Mexiko;;Gewürz;Samen;Origanum vulgare;Oregano;;"Medizin;Heilung";kühl;herb;selten;;illu-b27-B27-012738;qr-b27-B27-012738;
B27-012739;Ozeanien;Neuseeland;;Blätter;Blätter;Piper nigrum;Pfeffer;Tellicherry;"Würzen;Einlegen";appetitanregend;blumig;reguliert;;illu-b27-B27-012739;qr-b27-B27-012739;
B27-012740;Afrika;Kenia;;Tee;Schwarztee;Laurus nobilis;Lorbeer;Bay Leaf;"Currys;Mischung";schärfe;erdig;historisch;;illu-b27-B27-012740;qr-b27-B27-012740;
B27-012741;Europa;Deutschland;;Tee;Oolong;Capsicum chinense;Habanero;;"Currys;Mischung";edel;nussig;selten;;illu-b27-B27-012741;qr-b27-B27-012741;
B27-012742;Afrika;Ägypten;;Getränk;Kakao;Coffea arabica;Kaffee;Arabica;"Suppen;Eintopf";schärfe;harzig;Basis für Mischungen;;illu-b27-B27-012742;qr-b27-B27-012742;
B27-012743;Europa;Spanien;;Gewürz;Beerengewürz;Salvia rosmarinus;Rosmarin;Rosmarinus;"Backen;Dessert";mild;holzartig;hochwertig;;illu-b27-B27-012743;qr-b27-B27-012743;
B27-012744;Südamerika;Peru;;Harz;Harz;Boswellia sacra;Weihrauch;Olibanum;"Backen;Dessert";verdauungsfördernd;fruchtig;hochwertig;;illu-b27-B27-012744;qr-b27-B27-012744;
B27-012745;Europa;Portugal;;Gewürz;Beerengewürz;Capsicum annuum;Paprika;Chili;"Sauce;Marinade";aromatisch;zitronig;fermentiert;;illu-b27-B27-012745;qr-b27-B27-012745;
B27-012746;Südamerika;Peru;;Tee;Oolong;Armoracia rusticana;Meerrettich;Kren;"Tee;Getränk";verdauungsfördernd;blumig;fermentiert;;illu-b27-B27-012746;qr-b27-B27-012746;
B27-012747;Nordamerika;Kuba;;Gewürz;Schoten;Origanum vulgare;Oregano;;"Parfum;Räuchern";anregend;zitronig;reguliert;;illu-b27-B27-012747;qr-b27-B27-012747;
B27-012748;Nordamerika;Mexiko;;Mischung;Gewürzmischung;Armoracia rusticana;Meerrettich;Kren;"Tee;Getränk";mild;harzig;Basis für Mischungen;;illu-b27-B27-012748;qr-b27-B27-012748;
B27-012749;Afrika;Nigeria;;Essenz;Aromatisch;Thymus vulgaris;Thymian;Thym;"Parfum;Räuchern";mild;harzig;kultisch;;illu-b27-B27-012749;qr-b27-B27-012749;
B27-012750;Afrika;Nigeria;;Wurzel;Rhizome;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";beruhigend;erdig;historisch;;illu-b27-B27-012750;qr-b27-B27-012750;
B27-012751;Afrika;Madagaskar;;Schote;Orchidaceae;Coffea arabica;Kaffee;Arabica;Aromatherapie;anregend;nussig;hochwertig;;illu-b27-B27-012751;qr-b27-B27-012751;
B27-012752;Asien;Indien;;Gewürz;Schoten;Capsicum annuum;Paprika;Chili;"Finish;Tafel";wärmend;blumig;selten;;illu-b27-B27-012752;qr-b27-B27-012752;
B27-012753;Südamerika;Argentinien;;Harz;Harz;Mentha x piperita;Pfefferminze;;"Snack;Süssspeisen";mild;herb;AOP;;illu-b27-B27-012753;qr-b27-B27-012753;
B27-012754;Nordamerika;Mexiko;;Blätter;Blätter;Wasabia japonica;Wasabi;;Aromatherapie;edel;harzig;reguliert;;illu-b27-B27-012754;qr-b27-B27-012754;
B27-012755;Afrika;Marokko;;Gewürz;Schoten;Commiphora myrrha;Myrrhe;;"Parfum;Räuchern";edel;rauchig;hochwertig;;illu-b27-B27-012755;qr-b27-B27-012755;
B27-012756;Afrika;Madagaskar;;Wurzel;Rhizome;Piper nigrum;Pfeffer;Tellicherry;"Sauce;Marinade";schärfe;zitronig;fermentiert;;illu-b27-B27-012756;qr-b27-B27-012756;
B27-012757;Afrika;Kenia;;Blätter;Blätter;Camellia sinensis;Tee;Grüntee;"Sauce;Marinade";kühl;herb;DOP;;illu-b27-B27-012757;qr-b27-B27-012757;
B27-012758;Europa;Frankreich;;Salz;Steinsalz;Wasabia japonica;Wasabi;;"Backen;Dessert";anregend;rauchig;selten;;illu-b27-B27-012758;qr-b27-B27-012758;
B27-012759;Asien;Sri Lanka;;Getränk;Kakao;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Backen;Dessert";aromatisch;fruchtig;regional variabel;;illu-b27-B27-012759;qr-b27-B27-012759;
B27-012760;Ozeanien;Australien;;Öl;Pflanzenöl;Mentha spicata;Minze;Spearmint;"Backen;Dessert";appetitanregend;süsslich;Basis für Mischungen;;illu-b27-B27-012760;qr-b27-B27-012760;
B27-012761;Ozeanien;Fidschi;;Salz;Meersalz;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;beruhigend;süsslich;historisch;;illu-b27-B27-012761;qr-b27-B27-012761;
B27-012762;Afrika;Tansania;;Schote;Orchidaceae;Capsicum annuum;Paprika;Chili;"Tee;Getränk";anregend;würzig;AOP;;illu-b27-B27-012762;qr-b27-B27-012762;
B27-012763;Südamerika;Ecuador;;Kräuter;Lamiaceae;Myristica fragrans;Muskatnuss;Muskat;"Medizin;Heilung";anregend;würzig;kultisch;;illu-b27-B27-012763;qr-b27-B27-012763;
B27-012764;Asien;China;;Tee;Oolong;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Medizin;Heilung";kühl;holzartig;AOP;;illu-b27-B27-012764;qr-b27-B27-012764;
B27-012765;Europa;Deutschland;;Getränk;Kakao;Ocimum basilicum;Basilikum;Basilico;"Fisch;Fleisch";aromatisch;würzig;regional variabel;;illu-b27-B27-012765;qr-b27-B27-012765;
B27-012766;Europa;Schweiz;;Öl;Pflanzenöl;Foeniculum vulgare;Fenchel;Finocchio;"Suppen;Eintopf";edel;zitronig;historisch;;illu-b27-B27-012766;qr-b27-B27-012766;
