ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-017804;Nordamerika;Kanada;;Blätter;Blätter;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Würzen;Einlegen";mild;herb;hochwertig;;illu-b27-B27-017804;qr-b27-B27-017804;
B27-017805;Südamerika;Chile;;Tee;Schwarztee;Erythroxylum coca;Coca-Blatt;;Aromatherapie;schärfe;erdig;AOP;;illu-b27-B27-017805;qr-b27-B27-017805;
B27-017806;Europa;Spanien;;Getränk;Kakao;Myristica fragrans;Muskatnuss;Muskat;"Backen;Dessert";kühl;fruchtig;regional variabel;;illu-b27-B27-017806;qr-b27-B27-017806;
B27-017807;Europa;Ungarn;;Blätter;Blätter;Armoracia rusticana;Meerrettich;Kren;"Medizin;Heilung";anregend;zitronig;fermentiert;;illu-b27-B27-017807;qr-b27-B27-017807;
B27-017808;Nordamerika;Kanada;;Samen;Samen;Allium cepa;Zwiebel;Onion;"Würzen;Einlegen";verdauungsfördernd;herb;kultisch;;illu-b27-B27-017808;qr-b27-B27-017808;
B27-017809;Ozeanien;Australien;;Öl;Pflanzenöl;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Würzen;Einlegen";kühl;zitronig;AOP;;illu-b27-B27-017809;qr-b27-B27-017809;
B27-017810;Südamerika;Chile;;Salz;Meersalz;Coffea arabica;Kaffee;Arabica;"Snack;Süssspeisen";anregend;rauchig;DOP;;illu-b27-B27-017810;qr-b27-B27-017810;
B27-017811;Asien;China;;Gewürz;Beerengewürz;Commiphora myrrha;Myrrhe;;"Suppen;Eintopf";kühl;herb;Basis für Mischungen;;illu-b27-B27-017811;qr-b27-B27-017811;
B27-017812;Afrika;Südafrika;;Harz;Harz;Laurus nobilis;Lorbeer;Bay Leaf;"Tee;Getränk";schärfe;nussig;kultisch;;illu-b27-B27-017812;qr-b27-B27-017812;
B27-017813;Asien;Thailand;;Kräuter;Lamiaceae;Theobroma cacao;Kakao;Cocoa;Aromatherapie;kühl;erdig;kultisch;;illu-b27-B27-017813;qr-b27-B27-017813;
B27-017814;Afrika;Ägypten;;Heilpflanze;Präparat;Laurus nobilis;Lorbeer;Bay Leaf;"Snack;Süssspeisen";kühl;blumig;regional variabel;;illu-b27-B27-017814;qr-b27-B27-017814;
B27-017815;Nordamerika;Kanada;;Salz;Meersalz;Commiphora myrrha;Myrrhe;;"Suppen;Eintopf";schärfe;würzig;regional variabel;;illu-b27-B27-017815;qr-b27-B27-017815;
B27-017816;Asien;Kambodscha;;Mineral;Würze;Syzygium aromaticum;Nelke;Gewürznelke;"Sauce;Marinade";aromatisch;zitronig;Basis für Mischungen;;illu-b27-B27-017816;qr-b27-B27-017816;
B27-017817;Europa;Schweiz;;Frucht;Früchte;Ocimum basilicum;Basilikum;Basilico;Aromatherapie;aromatisch;nussig;fermentiert;;illu-b27-B27-017817;qr-b27-B27-017817;
B27-017818;Nordamerika;USA;;Wurzel;Rhizome;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";verdauungsfördernd;harzig;Basis für Mischungen;;illu-b27-B27-017818;qr-b27-B27-017818;
B27-017819;Nordamerika;Guatemala;;Essenz;Aromatisch;Wasabia japonica;Wasabi;;"Tee;Getränk";anregend;erdig;selten;;illu-b27-B27-017819;qr-b27-B27-017819;
B27-017820;Afrika;Südafrika;;Mineral;Würze;Myristica fragrans;Muskatnuss;Muskat;"Fisch;Fleisch";verdauungsfördernd;nussig;selten;;illu-b27-B27-017820;qr-b27-B27-017820;
B27-017821;Afrika;Südafrika;;Getränk;Kakao;Curcuma longa;Kurkuma;Gelbwurz;"Fisch;Fleisch";edel;würzig;reguliert;;illu-b27-B27-017821;qr-b27-B27-017821;
B27-017822;Ozeanien;Australien;;Öl;Pflanzenöl;Curcuma longa;Kurkuma;Gelbwurz;"Fisch;Fleisch";edel;nussig;AOP;;illu-b27-B27-017822;qr-b27-B27-017822;
B27-017823;Afrika;Südafrika;;Schote;Orchidaceae;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";edel;würzig;regional variabel;;illu-b27-B27-017823;qr-b27-B27-017823;
B27-017824;Südamerika;Ecuador;;Essenz;Aromatisch;Origanum vulgare;Oregano;;"Sauce;Marinade";anregend;zitronig;fermentiert;;illu-b27-B27-017824;qr-b27-B27-017824;
B27-017825;Europa;Spanien;;Salz;Meersalz;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;wärmend;fruchtig;DOP;;illu-b27-B27-017825;qr-b27-B27-017825;
B27-017826;Nordamerika;Kanada;;Salz;Steinsalz;Mentha x piperita;Pfefferminze;;"Fisch;Fleisch";appetitanregend;nussig;selten;;illu-b27-B27-017826;qr-b27-B27-017826;
B27-017827;Europa;Ungarn;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Parfum;Räuchern";kühl;herb;reguliert;;illu-b27-B27-017827;qr-b27-B27-017827;
B27-017828;Nordamerika;Jamaika;;Schote;Orchidaceae;Erythroxylum coca;Coca-Blatt;;"Sauce;Marinade";schärfe;blumig;Basis für Mischungen;;illu-b27-B27-017828;qr-b27-B27-017828;
B27-017829;Europa;Schweiz;;Samen;Samen;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";aromatisch;fruchtig;regional variabel;;illu-b27-B27-017829;qr-b27-B27-017829;
B27-017830;Ozeanien;Australien;;Essenz;Aromatisch;Nigella sativa;Schwarzkümmel;Kalonji;"Snack;Süssspeisen";beruhigend;nussig;selten;;illu-b27-B27-017830;qr-b27-B27-017830;
B27-017831;Asien;Kambodscha;;Heilpflanze;Präparat;Crocus sativus;Safran;Saffran;"Medizin;Heilung";verdauungsfördernd;blumig;Basis für Mischungen;;illu-b27-B27-017831;qr-b27-B27-017831;
B27-017832;Asien;Thailand;;Salz;Steinsalz;Armoracia rusticana;Meerrettich;Kren;"Backen;Dessert";mild;holzartig;AOP;;illu-b27-B27-017832;qr-b27-B27-017832;
B27-017833;Südamerika;Ecuador;;Blätter;Blätter;Syzygium aromaticum;Nelke;Gewürznelke;"Sauce;Marinade";verdauungsfördernd;holzartig;regional variabel;;illu-b27-B27-017833;qr-b27-B27-017833;
B27-017834;Ozeanien;Australien;;Frucht;Früchte;Origanum vulgare;Oregano;;"Sauce;Marinade";appetitanregend;herb;hochwertig;;illu-b27-B27-017834;qr-b27-B27-017834;
B27-017835;Europa;Spanien;;Getränk;Kakao;Salvia rosmarinus;Rosmarin;Rosmarinus;"Backen;Dessert";kühl;zitronig;Basis für Mischungen;;illu-b27-B27-017835;qr-b27-B27-017835;
B27-017836;Ozeanien;Papua-Neuguinea;;Mischung;Gewürzmischung;Coffea arabica;Kaffee;Arabica;"Parfum;Räuchern";aromatisch;herb;kultisch;;illu-b27-B27-017836;qr-b27-B27-017836;
B27-017837;Nordamerika;Guatemala;;Frucht;Früchte;Capsicum chinense;Habanero;;"Tee;Getränk";verdauungsfördernd;süsslich;DOP;;illu-b27-B27-017837;qr-b27-B27-017837;
B27-017838;Ozeanien;Australien;;Wurzel;Rhizome;Thymus vulgaris;Thymian;Thym;"Fisch;Fleisch";appetitanregend;zitronig;hochwertig;;illu-b27-B27-017838;qr-b27-B27-017838;
B27-017839;Nordamerika;Jamaika;;Salz;Meersalz;Commiphora myrrha;Myrrhe;;"Medizin;Heilung";kühl;herb;hochwertig;;illu-b27-B27-017839;qr-b27-B27-017839;
B27-017840;Europa;Italien;;Kräuter;Lamiaceae;Coffea arabica;Kaffee;Arabica;"Snack;Süssspeisen";appetitanregend;erdig;historisch;;illu-b27-B27-017840;qr-b27-B27-017840;
B27-017841;Nordamerika;Kuba;;Heilpflanze;Präparat;Capsicum chinense;Habanero;;"Würzen;Einlegen";schärfe;zitronig;historisch;;illu-b27-B27-017841;qr-b27-B27-017841;
B27-017842;Südamerika;Chile;;Mischung;Gewürzmischung;Capsicum annuum;Paprika;Chili;Aromatherapie;wärmend;harzig;hochwertig;;illu-b27-B27-017842;qr-b27-B27-017842;
B27-017843;Südamerika;Kolumbien;;Essenz;Aromatisch;Crocus sativus;Safran;Saffran;"Tee;Getränk";beruhigend;würzig;DOP;;illu-b27-B27-017843;qr-b27-B27-017843;
B27-017844;Asien;Nepal;;Blätter;Blätter;Coffea arabica;Kaffee;Arabica;"Snack;Süssspeisen";beruhigend;würzig;fermentiert;;illu-b27-B27-017844;qr-b27-B27-017844;
B27-017845;Afrika;Äthiopien;;Gewürz;Beerengewürz;Thymus vulgaris;Thymian;Thym;"Parfum;Räuchern";appetitanregend;rauchig;fermentiert;;illu-b27-B27-017845;qr-b27-B27-017845;
B27-017846;Südamerika;Chile;;Schote;Orchidaceae;Vanilla planifolia;Vanille;Bourbon;"Currys;Mischung";anregend;nussig;regional variabel;;illu-b27-B27-017846;qr-b27-B27-017846;
B27-017847;Südamerika;Ecuador;;Öl;Pflanzenöl;Wasabia japonica;Wasabi;;"Snack;Süssspeisen";aromatisch;nussig;reguliert;;illu-b27-B27-017847;qr-b27-B27-017847;
B27-017848;Südamerika;Kolumbien;;Getränk;Tee;Vanilla planifolia;Vanille;Bourbon;"Tee;Getränk";beruhigend;zitronig;historisch;;illu-b27-B27-017848;qr-b27-B27-017848;
B27-017849;Nordamerika;Kanada;;Getränk;Tee;Vanilla planifolia;Vanille;Bourbon;"Finish;Tafel";verdauungsfördernd;rauchig;kultisch;;illu-b27-B27-017849;qr-b27-B27-017849;
B27-017850;Europa;Spanien;;Samen;Samen;Ocimum basilicum;Basilikum;Basilico;"Currys;Mischung";anregend;süsslich;DOP;;illu-b27-B27-017850;qr-b27-B27-017850;
B27-017851;Afrika;Nigeria;;Tee;Grüntee;Capsicum chinense;Habanero;;"Finish;Tafel";anregend;süsslich;reguliert;;illu-b27-B27-017851;qr-b27-B27-017851;
B27-017852;Europa;Österreich;;Tee;Oolong;Wasabia japonica;Wasabi;;"Fisch;Fleisch";beruhigend;süsslich;reguliert;;illu-b27-B27-017852;qr-b27-B27-017852;
B27-017853;Asien;Thailand;;Wurzel;Rhizome;Syzygium aromaticum;Nelke;Gewürznelke;"Medizin;Heilung";edel;holzartig;reguliert;;illu-b27-B27-017853;qr-b27-B27-017853;
B27-017854;Europa;Italien;;Wurzel;Rhizome;Nigella sativa;Schwarzkümmel;Kalonji;"Suppen;Eintopf";appetitanregend;nussig;DOP;;illu-b27-B27-017854;qr-b27-B27-017854;
B27-017855;Ozeanien;Fidschi;;Mischung;Gewürzmischung;Crocus sativus;Safran;Saffran;"Fisch;Fleisch";anregend;zitronig;hochwertig;;illu-b27-B27-017855;qr-b27-B27-017855;
B27-017856;Ozeanien;Neuseeland;;Gewürz;Samen;Nigella sativa;Schwarzkümmel;Kalonji;"Fisch;Fleisch";kühl;süsslich;regional variabel;;illu-b27-B27-017856;qr-b27-B27-017856;
B27-017857;Ozeanien;Australien;;Blätter;Blätter;Vanilla planifolia;Vanille;Bourbon;"Fisch;Fleisch";aromatisch;würzig;Basis für Mischungen;;illu-b27-B27-017857;qr-b27-B27-017857;
B27-017858;Südamerika;Ecuador;;Getränk;Tee;Commiphora myrrha;Myrrhe;;Aromatherapie;wärmend;zitronig;regional variabel;;illu-b27-B27-017858;qr-b27-B27-017858;
B27-017859;Afrika;Äthiopien;;Tee;Schwarztee;Wasabia japonica;Wasabi;;"Würzen;Einlegen";edel;fruchtig;AOP;;illu-b27-B27-017859;qr-b27-B27-017859;
B27-017860;Nordamerika;Guatemala;;Blätter;Blätter;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";anregend;rauchig;selten;;illu-b27-B27-017860;qr-b27-B27-017860;
B27-017861;Asien;Japan;;Harz;Harz;Coffea arabica;Kaffee;Arabica;Aromatherapie;edel;zitronig;reguliert;;illu-b27-B27-017861;qr-b27-B27-017861;
B27-017862;Europa;Türkei;;Wurzel;Rhizome;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";kühl;süsslich;regional variabel;;illu-b27-B27-017862;qr-b27-B27-017862;
B27-017863;Afrika;Südafrika;;Tee;Oolong;Crocus sativus;Safran;Saffran;"Finish;Tafel";appetitanregend;würzig;fermentiert;;illu-b27-B27-017863;qr-b27-B27-017863;
B27-017864;Afrika;Kenia;;Tee;Schwarztee;Origanum vulgare;Oregano;;"Snack;Süssspeisen";appetitanregend;harzig;fermentiert;;illu-b27-B27-017864;qr-b27-B27-017864;
B27-017865;Afrika;Ägypten;;Schote;Orchidaceae;Wasabia japonica;Wasabi;;"Parfum;Räuchern";aromatisch;nussig;kultisch;;illu-b27-B27-017865;qr-b27-B27-017865;
B27-017866;Südamerika;Chile;;Getränk;Kakao;Wasabia japonica;Wasabi;;"Tee;Getränk";mild;holzartig;historisch;;illu-b27-B27-017866;qr-b27-B27-017866;
B27-017867;Europa;Italien;;Schote;Orchidaceae;Nigella sativa;Schwarzkümmel;Kalonji;"Suppen;Eintopf";appetitanregend;fruchtig;regional variabel;;illu-b27-B27-017867;qr-b27-B27-017867;
B27-017868;Asien;Sri Lanka;;Samen;Samen;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Fisch;Fleisch";edel;herb;historisch;;illu-b27-B27-017868;qr-b27-B27-017868;
B27-017869;Nordamerika;Mexiko;;Tee;Oolong;Myristica fragrans;Muskatnuss;Muskat;"Medizin;Heilung";wärmend;würzig;fermentiert;;illu-b27-B27-017869;qr-b27-B27-017869;
B27-017870;Europa;Spanien;;Schote;Orchidaceae;Capsicum annuum;Paprika;Chili;"Backen;Dessert";appetitanregend;zitronig;kultisch;;illu-b27-B27-017870;qr-b27-B27-017870;
B27-017871;Nordamerika;Jamaika;;Gewürz;Schoten;Piper nigrum;Pfeffer;Tellicherry;"Parfum;Räuchern";aromatisch;harzig;AOP;;illu-b27-B27-017871;qr-b27-B27-017871;
B27-017872;Nordamerika;USA;;Blätter;Blätter;Vanilla planifolia;Vanille;Bourbon;"Suppen;Eintopf";edel;harzig;kultisch;;illu-b27-B27-017872;qr-b27-B27-017872;
B27-017873;Südamerika;Chile;;Getränk;Tee;Armoracia rusticana;Meerrettich;Kren;"Sauce;Marinade";mild;blumig;fermentiert;;illu-b27-B27-017873;qr-b27-B27-017873;
B27-017874;Ozeanien;Neuseeland;;Heilpflanze;Präparat;Capsicum chinense;Habanero;;"Currys;Mischung";anregend;blumig;fermentiert;;illu-b27-B27-017874;qr-b27-B27-017874;
B27-017875;Europa;Türkei;;Heilpflanze;Präparat;Syzygium aromaticum;Nelke;Gewürznelke;"Medizin;Heilung";edel;erdig;historisch;;illu-b27-B27-017875;qr-b27-B27-017875;
B27-017876;Nordamerika;Kanada;;Kräuter;Lamiaceae;Myristica fragrans;Muskatnuss;Muskat;Aromatherapie;kühl;fruchtig;hochwertig;;illu-b27-B27-017876;qr-b27-B27-017876;
B27-017877;Südamerika;Ecuador;;Gewürz;Beerengewürz;Camellia sinensis;Tee;Grüntee;"Snack;Süssspeisen";appetitanregend;erdig;selten;;illu-b27-B27-017877;qr-b27-B27-017877;
B27-017878;Nordamerika;Mexiko;;Getränk;Kakao;Theobroma cacao;Kakao;Cocoa;"Suppen;Eintopf";kühl;fruchtig;DOP;;illu-b27-B27-017878;qr-b27-B27-017878;
B27-017879;Nordamerika;Mexiko;;Salz;Steinsalz;Vanilla planifolia;Vanille;Bourbon;"Currys;Mischung";appetitanregend;erdig;selten;;illu-b27-B27-017879;qr-b27-B27-017879;
B27-017880;Nordamerika;Guatemala;;Gewürz;Schoten;Commiphora myrrha;Myrrhe;;"Parfum;Räuchern";beruhigend;harzig;DOP;;illu-b27-B27-017880;qr-b27-B27-017880;
B27-017881;Ozeanien;Papua-Neuguinea;;Mineral;Würze;Crocus sativus;Safran;Saffran;"Sauce;Marinade";schärfe;blumig;regional variabel;;illu-b27-B27-017881;qr-b27-B27-017881;
B27-017882;Asien;Iran;;Blätter;Blätter;Syzygium aromaticum;Nelke;Gewürznelke;Aromatherapie;beruhigend;zitronig;historisch;;illu-b27-B27-017882;qr-b27-B27-017882;
B27-017883;Afrika;Tansania;;Mineral;Würze;Camellia sinensis;Tee;Grüntee;"Currys;Mischung";wärmend;süsslich;fermentiert;;illu-b27-B27-017883;qr-b27-B27-017883;
B27-017884;Nordamerika;Jamaika;;Gewürz;Schoten;Capsicum annuum;Paprika;Chili;"Sauce;Marinade";beruhigend;erdig;selten;;illu-b27-B27-017884;qr-b27-B27-017884;
B27-017885;Asien;Japan;;Kräuter;Lamiaceae;Vanilla planifolia;Vanille;Bourbon;"Snack;Süssspeisen";beruhigend;holzartig;historisch;;illu-b27-B27-017885;qr-b27-B27-017885;
B27-017886;Europa;Portugal;;Harz;Harz;Erythroxylum coca;Coca-Blatt;;"Tee;Getränk";mild;harzig;AOP;;illu-b27-B27-017886;qr-b27-B27-017886;
B27-017887;Südamerika;Argentinien;;Samen;Samen;Thymus vulgaris;Thymian;Thym;"Tee;Getränk";verdauungsfördernd;harzig;hochwertig;;illu-b27-B27-017887;qr-b27-B27-017887;
B27-017888;Afrika;Kenia;;Essenz;Aromatisch;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;aromatisch;erdig;AOP;;illu-b27-B27-017888;qr-b27-B27-017888;
B27-017889;Nordamerika;Jamaika;;Mischung;Gewürzmischung;Allium cepa;Zwiebel;Onion;"Tee;Getränk";kühl;rauchig;DOP;;illu-b27-B27-017889;qr-b27-B27-017889;
B27-017890;Südamerika;Chile;;Getränk;Kakao;Coriandrum sativum;Koriander;Koriandersamen;"Parfum;Räuchern";verdauungsfördernd;nussig;Basis für Mischungen;;illu-b27-B27-017890;qr-b27-B27-017890;
B27-017891;Nordamerika;USA;;Mineral;Würze;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Currys;Mischung";aromatisch;blumig;DOP;;illu-b27-B27-017891;qr-b27-B27-017891;
B27-017892;Südamerika;Venezuela;;Mischung;Gewürzmischung;Armoracia rusticana;Meerrettich;Kren;Aromatherapie;aromatisch;blumig;reguliert;;illu-b27-B27-017892;qr-b27-B27-017892;
B27-017893;Afrika;Tansania;;Mineral;Würze;Capsicum chinense;Habanero;;"Finish;Tafel";anregend;herb;Basis für Mischungen;;illu-b27-B27-017893;qr-b27-B27-017893;
B27-017894;Europa;Schweiz;;Getränk;Kaffee;Curcuma longa;Kurkuma;Gelbwurz;Aromatherapie;aromatisch;erdig;selten;;illu-b27-B27-017894;qr-b27-B27-017894;
B27-017895;Südamerika;Ecuador;;Wurzel;Rhizome;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;kühl;süsslich;historisch;;illu-b27-B27-017895;qr-b27-B27-017895;
B27-017896;Südamerika;Kolumbien;;Essenz;Aromatisch;Theobroma cacao;Kakao;Cocoa;"Backen;Dessert";edel;süsslich;fermentiert;;illu-b27-B27-017896;qr-b27-B27-017896;
B27-017897;Europa;Deutschland;;Gewürz;Samen;Coffea arabica;Kaffee;Arabica;"Currys;Mischung";beruhigend;erdig;Basis für Mischungen;;illu-b27-B27-017897;qr-b27-B27-017897;
B27-017898;Ozeanien;Neuseeland;;Kräuter;Lamiaceae;Foeniculum vulgare;Fenchel;Finocchio;"Tee;Getränk";wärmend;harzig;AOP;;illu-b27-B27-017898;qr-b27-B27-017898;
B27-017899;Südamerika;Peru;;Getränk;Tee;Laurus nobilis;Lorbeer;Bay Leaf;"Finish;Tafel";appetitanregend;nussig;AOP;;illu-b27-B27-017899;qr-b27-B27-017899;
B27-017900;Ozeanien;Papua-Neuguinea;;Getränk;Kakao;Crocus sativus;Safran;Saffran;"Parfum;Räuchern";beruhigend;fruchtig;selten;;illu-b27-B27-017900;qr-b27-B27-017900;
B27-017901;Europa;Italien;;Tee;Grüntee;Wasabia japonica;Wasabi;;"Sauce;Marinade";aromatisch;würzig;fermentiert;;illu-b27-B27-017901;qr-b27-B27-017901;
B27-017902;Afrika;Ägypten;;Gewürz;Beerengewürz;Capsicum chinense;Habanero;;"Würzen;Einlegen";appetitanregend;erdig;AOP;;illu-b27-B27-017902;qr-b27-B27-017902;
B27-017903;Nordamerika;Mexiko;;Tee;Schwarztee;Commiphora myrrha;Myrrhe;;Aromatherapie;appetitanregend;herb;selten;;illu-b27-B27-017903;qr-b27-B27-017903;
B27-017904;Afrika;Ägypten;;Salz;Steinsalz;Commiphora myrrha;Myrrhe;;"Tee;Getränk";kühl;erdig;AOP;;illu-b27-B27-017904;qr-b27-B27-017904;
B27-017905;Ozeanien;Fidschi;;Blätter;Blätter;Myristica fragrans;Muskatnuss;Muskat;"Würzen;Einlegen";verdauungsfördernd;würzig;hochwertig;;illu-b27-B27-017905;qr-b27-B27-017905;
B27-017906;Ozeanien;Neuseeland;;Tee;Schwarztee;Theobroma cacao;Kakao;Cocoa;"Tee;Getränk";edel;würzig;selten;;illu-b27-B27-017906;qr-b27-B27-017906;
B27-017907;Asien;Vietnam;;Gewürz;Beerengewürz;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";mild;harzig;Basis für Mischungen;;illu-b27-B27-017907;qr-b27-B27-017907;
B27-017908;Europa;Italien;;Öl;Pflanzenöl;Crocus sativus;Safran;Saffran;"Würzen;Einlegen";mild;blumig;Basis für Mischungen;;illu-b27-B27-017908;qr-b27-B27-017908;
B27-017909;Ozeanien;Australien;;Mineral;Würze;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Finish;Tafel";edel;fruchtig;hochwertig;;illu-b27-B27-017909;qr-b27-B27-017909;
B27-017910;Asien;Iran;;Wurzel;Rhizome;Piper nigrum;Pfeffer;Tellicherry;"Suppen;Eintopf";appetitanregend;nussig;hochwertig;;illu-b27-B27-017910;qr-b27-B27-017910;
B27-017911;Nordamerika;Kuba;;Salz;Steinsalz;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";kühl;fruchtig;hochwertig;;illu-b27-B27-017911;qr-b27-B27-017911;
B27-017912;Südamerika;Peru;;Öl;Pflanzenöl;Ocimum basilicum;Basilikum;Basilico;"Currys;Mischung";beruhigend;nussig;fermentiert;;illu-b27-B27-017912;qr-b27-B27-017912;
B27-017913;Asien;Nepal;;Gewürz;Beerengewürz;Armoracia rusticana;Meerrettich;Kren;Aromatherapie;kühl;würzig;selten;;illu-b27-B27-017913;qr-b27-B27-017913;
B27-017914;Ozeanien;Fidschi;;Tee;Oolong;Curcuma longa;Kurkuma;Gelbwurz;"Medizin;Heilung";mild;holzartig;historisch;;illu-b27-B27-017914;qr-b27-B27-017914;
B27-017915;Ozeanien;Papua-Neuguinea;;Blätter;Blätter;Wasabia japonica;Wasabi;;"Parfum;Räuchern";anregend;blumig;kultisch;;illu-b27-B27-017915;qr-b27-B27-017915;
B27-017916;Nordamerika;Jamaika;;Tee;Oolong;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";verdauungsfördernd;zitronig;DOP;;illu-b27-B27-017916;qr-b27-B27-017916;
B27-017917;Südamerika;Bolivien;;Mineral;Würze;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;kühl;holzartig;Basis für Mischungen;;illu-b27-B27-017917;qr-b27-B27-017917;
B27-017918;Ozeanien;Papua-Neuguinea;;Frucht;Früchte;Allium cepa;Zwiebel;Onion;"Sauce;Marinade";wärmend;süsslich;historisch;;illu-b27-B27-017918;qr-b27-B27-017918;
B27-017919;Afrika;Südafrika;;Wurzel;Rhizome;Laurus nobilis;Lorbeer;Bay Leaf;"Backen;Dessert";appetitanregend;herb;historisch;;illu-b27-B27-017919;qr-b27-B27-017919;
B27-017920;Ozeanien;Australien;;Salz;Meersalz;Thymus vulgaris;Thymian;Thym;"Würzen;Einlegen";appetitanregend;blumig;kultisch;;illu-b27-B27-017920;qr-b27-B27-017920;
B27-017921;Ozeanien;Papua-Neuguinea;;Harz;Harz;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";edel;harzig;reguliert;;illu-b27-B27-017921;qr-b27-B27-017921;
B27-017922;Ozeanien;Australien;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Tee;Getränk";appetitanregend;zitronig;fermentiert;;illu-b27-B27-017922;qr-b27-B27-017922;
B27-017923;Asien;Japan;;Gewürz;Beerengewürz;Myristica fragrans;Muskatnuss;Muskat;"Sauce;Marinade";beruhigend;fruchtig;fermentiert;;illu-b27-B27-017923;qr-b27-B27-017923;
B27-017924;Nordamerika;Mexiko;;Getränk;Kakao;Thymus vulgaris;Thymian;Thym;"Suppen;Eintopf";appetitanregend;nussig;DOP;;illu-b27-B27-017924;qr-b27-B27-017924;
B27-017925;Ozeanien;Papua-Neuguinea;;Tee;Grüntee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Backen;Dessert";edel;erdig;kultisch;;illu-b27-B27-017925;qr-b27-B27-017925;
B27-017926;Ozeanien;Australien;;Gewürz;Schoten;Coffea arabica;Kaffee;Arabica;"Tee;Getränk";beruhigend;süsslich;historisch;;illu-b27-B27-017926;qr-b27-B27-017926;
B27-017927;Afrika;Äthiopien;;Getränk;Kaffee;Foeniculum vulgare;Fenchel;Finocchio;"Tee;Getränk";mild;herb;reguliert;;illu-b27-B27-017927;qr-b27-B27-017927;
B27-017928;Afrika;Madagaskar;;Tee;Schwarztee;Capsicum annuum;Paprika;Chili;"Snack;Süssspeisen";beruhigend;süsslich;kultisch;;illu-b27-B27-017928;qr-b27-B27-017928;
B27-017929;Südamerika;Brasilien;;Öl;Pflanzenöl;Boswellia sacra;Weihrauch;Olibanum;"Würzen;Einlegen";verdauungsfördernd;blumig;fermentiert;;illu-b27-B27-017929;qr-b27-B27-017929;
B27-017930;Südamerika;Bolivien;;Gewürz;Beerengewürz;Curcuma longa;Kurkuma;Gelbwurz;"Snack;Süssspeisen";kühl;würzig;kultisch;;illu-b27-B27-017930;qr-b27-B27-017930;
B27-017931;Europa;Italien;;Mineral;Würze;Coffea arabica;Kaffee;Arabica;"Fisch;Fleisch";wärmend;herb;selten;;illu-b27-B27-017931;qr-b27-B27-017931;
B27-017932;Asien;Vietnam;;Tee;Oolong;Myristica fragrans;Muskatnuss;Muskat;"Tee;Getränk";edel;fruchtig;selten;;illu-b27-B27-017932;qr-b27-B27-017932;
B27-017933;Nordamerika;Kanada;;Salz;Steinsalz;Zingiber officinale;Ingwer;Ginger;"Parfum;Räuchern";verdauungsfördernd;erdig;AOP;;illu-b27-B27-017933;qr-b27-B27-017933;
B27-017934;Afrika;Ägypten;;Samen;Samen;Thymus vulgaris;Thymian;Thym;"Finish;Tafel";mild;würzig;DOP;;illu-b27-B27-017934;qr-b27-B27-017934;
B27-017935;Nordamerika;USA;;Öl;Pflanzenöl;Capsicum chinense;Habanero;;"Würzen;Einlegen";schärfe;erdig;AOP;;illu-b27-B27-017935;qr-b27-B27-017935;
B27-017936;Europa;Türkei;;Mischung;Gewürzmischung;Foeniculum vulgare;Fenchel;Finocchio;"Finish;Tafel";edel;herb;historisch;;illu-b27-B27-017936;qr-b27-B27-017936;
B27-017937;Nordamerika;Guatemala;;Heilpflanze;Präparat;Zingiber officinale;Ingwer;Ginger;"Currys;Mischung";beruhigend;holzartig;AOP;;illu-b27-B27-017937;qr-b27-B27-017937;
B27-017938;Südamerika;Venezuela;;Tee;Grüntee;Curcuma longa;Kurkuma;Gelbwurz;"Sauce;Marinade";anregend;blumig;hochwertig;;illu-b27-B27-017938;qr-b27-B27-017938;
B27-017939;Nordamerika;Kanada;;Kräuter;Lamiaceae;Foeniculum vulgare;Fenchel;Finocchio;"Medizin;Heilung";kühl;harzig;regional variabel;;illu-b27-B27-017939;qr-b27-B27-017939;
