ID;Kontinent;Land;Region;Gattung;Unterkategorie;Fachlicher_Name;Gebraeuchlicher_Name_DE;Synonyme;Nutzung_Stichworte;Wirkung_Stichworte;Merkmale_Kurz;Besonderes;Band_Kapitel_Referenz;Bild_Platzhalter;QR_Platzhalter;Quelle_URL_oder_Kuerzel
B27-027923;Afrika;Kenia;;Gewürz;Samen;Allium sativum;Knoblauch;Garlic;"Parfum;Räuchern";schärfe;zitronig;DOP;;illu-b27-B27-027923;qr-b27-B27-027923;
B27-027924;Afrika;Südafrika;;Getränk;Tee;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";anregend;herb;regional variabel;;illu-b27-B27-027924;qr-b27-B27-027924;
B27-027925;Ozeanien;Papua-Neuguinea;;Salz;Meersalz;Laurus nobilis;Lorbeer;Bay Leaf;Aromatherapie;edel;erdig;fermentiert;;illu-b27-B27-027925;qr-b27-B27-027925;
B27-027926;Afrika;Nigeria;;Gewürz;Schoten;Coriandrum sativum;Koriander;Koriandersamen;"Finish;Tafel";appetitanregend;blumig;reguliert;;illu-b27-B27-027926;qr-b27-B27-027926;
B27-027927;Ozeanien;Papua-Neuguinea;;Frucht;Früchte;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Finish;Tafel";aromatisch;rauchig;Basis für Mischungen;;illu-b27-B27-027927;qr-b27-B27-027927;
B27-027928;Europa;Österreich;;Tee;Schwarztee;Curcuma longa;Kurkuma;Gelbwurz;"Backen;Dessert";appetitanregend;würzig;reguliert;;illu-b27-B27-027928;qr-b27-B27-027928;
B27-027929;Nordamerika;Mexiko;;Gewürz;Samen;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";mild;harzig;kultisch;;illu-b27-B27-027929;qr-b27-B27-027929;
B27-027930;Ozeanien;Australien;;Blätter;Blätter;Camellia sinensis;Tee;Grüntee;"Medizin;Heilung";schärfe;herb;historisch;;illu-b27-B27-027930;qr-b27-B27-027930;
B27-027931;Europa;Deutschland;;Gewürz;Schoten;Piper nigrum;Pfeffer;Tellicherry;"Medizin;Heilung";anregend;nussig;selten;;illu-b27-B27-027931;qr-b27-B27-027931;
B27-027932;Afrika;Tansania;;Getränk;Kakao;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";beruhigend;fruchtig;selten;;illu-b27-B27-027932;qr-b27-B27-027932;
B27-027933;Asien;China;;Gewürz;Schoten;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";verdauungsfördernd;blumig;AOP;;illu-b27-B27-027933;qr-b27-B27-027933;
B27-027934;Asien;Nepal;;Gewürz;Schoten;Boswellia sacra;Weihrauch;Olibanum;"Medizin;Heilung";wärmend;nussig;Basis für Mischungen;;illu-b27-B27-027934;qr-b27-B27-027934;
B27-027935;Asien;Vietnam;;Öl;Pflanzenöl;Armoracia rusticana;Meerrettich;Kren;"Suppen;Eintopf";wärmend;fruchtig;reguliert;;illu-b27-B27-027935;qr-b27-B27-027935;
B27-027936;Europa;Türkei;;Schote;Orchidaceae;Mentha spicata;Minze;Spearmint;"Backen;Dessert";kühl;fruchtig;AOP;;illu-b27-B27-027936;qr-b27-B27-027936;
B27-027937;Asien;Sri Lanka;;Essenz;Aromatisch;Mentha spicata;Minze;Spearmint;"Snack;Süssspeisen";verdauungsfördernd;blumig;historisch;;illu-b27-B27-027937;qr-b27-B27-027937;
B27-027938;Ozeanien;Australien;;Öl;Pflanzenöl;Nigella sativa;Schwarzkümmel;Kalonji;"Würzen;Einlegen";beruhigend;zitronig;regional variabel;;illu-b27-B27-027938;qr-b27-B27-027938;
B27-027939;Afrika;Marokko;;Heilpflanze;Präparat;Salvia rosmarinus;Rosmarin;Rosmarinus;"Würzen;Einlegen";anregend;erdig;selten;;illu-b27-B27-027939;qr-b27-B27-027939;
B27-027940;Afrika;Ägypten;;Salz;Meersalz;Curcuma longa;Kurkuma;Gelbwurz;"Parfum;Räuchern";schärfe;fruchtig;AOP;;illu-b27-B27-027940;qr-b27-B27-027940;
B27-027941;Europa;Spanien;;Mischung;Gewürzmischung;Mentha x piperita;Pfefferminze;;"Fisch;Fleisch";beruhigend;fruchtig;kultisch;;illu-b27-B27-027941;qr-b27-B27-027941;
B27-027942;Ozeanien;Fidschi;;Tee;Oolong;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Suppen;Eintopf";kühl;erdig;historisch;;illu-b27-B27-027942;qr-b27-B27-027942;
B27-027943;Südamerika;Venezuela;;Mischung;Gewürzmischung;Syzygium aromaticum;Nelke;Gewürznelke;"Suppen;Eintopf";schärfe;zitronig;Basis für Mischungen;;illu-b27-B27-027943;qr-b27-B27-027943;
B27-027944;Afrika;Äthiopien;;Öl;Pflanzenöl;Thymus vulgaris;Thymian;Thym;"Sauce;Marinade";beruhigend;rauchig;Basis für Mischungen;;illu-b27-B27-027944;qr-b27-B27-027944;
B27-027945;Asien;Indien;;Getränk;Kaffee;Origanum vulgare;Oregano;;"Würzen;Einlegen";aromatisch;harzig;selten;;illu-b27-B27-027945;qr-b27-B27-027945;
B27-027946;Südamerika;Peru;;Schote;Orchidaceae;Laurus nobilis;Lorbeer;Bay Leaf;"Würzen;Einlegen";schärfe;erdig;regional variabel;;illu-b27-B27-027946;qr-b27-B27-027946;
B27-027947;Europa;Frankreich;;Wurzel;Rhizome;Capsicum chinense;Habanero;;Aromatherapie;appetitanregend;holzartig;kultisch;;illu-b27-B27-027947;qr-b27-B27-027947;
B27-027948;Nordamerika;Kuba;;Kräuter;Lamiaceae;Ocimum basilicum;Basilikum;Basilico;"Parfum;Räuchern";edel;nussig;fermentiert;;illu-b27-B27-027948;qr-b27-B27-027948;
B27-027949;Nordamerika;Kanada;;Blätter;Blätter;Syzygium aromaticum;Nelke;Gewürznelke;"Tee;Getränk";anregend;fruchtig;reguliert;;illu-b27-B27-027949;qr-b27-B27-027949;
B27-027950;Europa;Schweiz;;Gewürz;Schoten;Syzygium aromaticum;Nelke;Gewürznelke;"Sauce;Marinade";appetitanregend;zitronig;AOP;;illu-b27-B27-027950;qr-b27-B27-027950;
B27-027951;Südamerika;Kolumbien;;Gewürz;Beerengewürz;Boswellia sacra;Weihrauch;Olibanum;"Sauce;Marinade";beruhigend;fruchtig;DOP;;illu-b27-B27-027951;qr-b27-B27-027951;
B27-027952;Europa;Ungarn;;Tee;Schwarztee;Allium cepa;Zwiebel;Onion;"Medizin;Heilung";edel;fruchtig;reguliert;;illu-b27-B27-027952;qr-b27-B27-027952;
B27-027953;Südamerika;Chile;;Samen;Samen;Origanum vulgare;Oregano;;"Snack;Süssspeisen";aromatisch;blumig;AOP;;illu-b27-B27-027953;qr-b27-B27-027953;
B27-027954;Afrika;Tansania;;Schote;Orchidaceae;Mentha spicata;Minze;Spearmint;"Medizin;Heilung";wärmend;nussig;kultisch;;illu-b27-B27-027954;qr-b27-B27-027954;
B27-027955;Ozeanien;Papua-Neuguinea;;Salz;Steinsalz;Thymus vulgaris;Thymian;Thym;"Tee;Getränk";aromatisch;erdig;hochwertig;;illu-b27-B27-027955;qr-b27-B27-027955;
B27-027956;Afrika;Tansania;;Getränk;Tee;Coriandrum sativum;Koriander;Koriandersamen;"Backen;Dessert";aromatisch;holzartig;kultisch;;illu-b27-B27-027956;qr-b27-B27-027956;
B27-027957;Asien;Sri Lanka;;Tee;Oolong;Capsicum chinense;Habanero;;"Snack;Süssspeisen";aromatisch;holzartig;regional variabel;;illu-b27-B27-027957;qr-b27-B27-027957;
B27-027958;Ozeanien;Neuseeland;;Getränk;Kaffee;Coffea arabica;Kaffee;Arabica;"Medizin;Heilung";wärmend;blumig;fermentiert;;illu-b27-B27-027958;qr-b27-B27-027958;
B27-027959;Nordamerika;Mexiko;;Harz;Harz;Camellia sinensis;Tee;Grüntee;"Medizin;Heilung";mild;süsslich;kultisch;;illu-b27-B27-027959;qr-b27-B27-027959;
B27-027960;Nordamerika;Mexiko;;Mischung;Gewürzmischung;Myristica fragrans;Muskatnuss;Muskat;"Backen;Dessert";anregend;süsslich;regional variabel;;illu-b27-B27-027960;qr-b27-B27-027960;
B27-027961;Europa;Österreich;;Wurzel;Rhizome;Theobroma cacao;Kakao;Cocoa;Aromatherapie;mild;herb;reguliert;;illu-b27-B27-027961;qr-b27-B27-027961;
B27-027962;Afrika;Äthiopien;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;Aromatherapie;anregend;nussig;DOP;;illu-b27-B27-027962;qr-b27-B27-027962;
B27-027963;Europa;Österreich;;Tee;Grüntee;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Suppen;Eintopf";anregend;herb;DOP;;illu-b27-B27-027963;qr-b27-B27-027963;
B27-027964;Nordamerika;Jamaika;;Essenz;Aromatisch;Allium cepa;Zwiebel;Onion;"Medizin;Heilung";appetitanregend;holzartig;DOP;;illu-b27-B27-027964;qr-b27-B27-027964;
B27-027965;Asien;Nepal;;Getränk;Kakao;Salvia rosmarinus;Rosmarin;Rosmarinus;"Sauce;Marinade";appetitanregend;würzig;selten;;illu-b27-B27-027965;qr-b27-B27-027965;
B27-027966;Südamerika;Kolumbien;;Samen;Samen;Salvia rosmarinus;Rosmarin;Rosmarinus;"Fisch;Fleisch";beruhigend;nussig;Basis für Mischungen;;illu-b27-B27-027966;qr-b27-B27-027966;
B27-027967;Asien;Sri Lanka;;Tee;Oolong;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";edel;blumig;AOP;;illu-b27-B27-027967;qr-b27-B27-027967;
B27-027968;Asien;Indonesien;;Frucht;Früchte;Crocus sativus;Safran;Saffran;"Tee;Getränk";anregend;holzartig;AOP;;illu-b27-B27-027968;qr-b27-B27-027968;
B27-027969;Ozeanien;Fidschi;;Kräuter;Lamiaceae;Zingiber officinale;Ingwer;Ginger;"Finish;Tafel";verdauungsfördernd;würzig;kultisch;;illu-b27-B27-027969;qr-b27-B27-027969;
B27-027970;Ozeanien;Neuseeland;;Harz;Harz;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Snack;Süssspeisen";wärmend;zitronig;historisch;;illu-b27-B27-027970;qr-b27-B27-027970;
B27-027971;Afrika;Ägypten;;Getränk;Tee;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";anregend;rauchig;kultisch;;illu-b27-B27-027971;qr-b27-B27-027971;
B27-027972;Asien;Kambodscha;;Getränk;Tee;Vanilla planifolia;Vanille;Bourbon;"Parfum;Räuchern";schärfe;rauchig;regional variabel;;illu-b27-B27-027972;qr-b27-B27-027972;
B27-027973;Europa;Italien;;Salz;Steinsalz;Curcuma longa;Kurkuma;Gelbwurz;Aromatherapie;appetitanregend;herb;fermentiert;;illu-b27-B27-027973;qr-b27-B27-027973;
B27-027974;Asien;Kambodscha;;Gewürz;Samen;Camellia sinensis;Tee;Grüntee;Aromatherapie;aromatisch;süsslich;historisch;;illu-b27-B27-027974;qr-b27-B27-027974;
B27-027975;Ozeanien;Australien;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Tee;Getränk";anregend;herb;Basis für Mischungen;;illu-b27-B27-027975;qr-b27-B27-027975;
B27-027976;Europa;Italien;;Gewürz;Schoten;Nigella sativa;Schwarzkümmel;Kalonji;"Snack;Süssspeisen";aromatisch;holzartig;reguliert;;illu-b27-B27-027976;qr-b27-B27-027976;
B27-027977;Ozeanien;Neuseeland;;Heilpflanze;Präparat;Allium cepa;Zwiebel;Onion;"Currys;Mischung";aromatisch;harzig;hochwertig;;illu-b27-B27-027977;qr-b27-B27-027977;
B27-027978;Europa;Deutschland;;Getränk;Kaffee;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Medizin;Heilung";aromatisch;erdig;selten;;illu-b27-B27-027978;qr-b27-B27-027978;
B27-027979;Nordamerika;USA;;Samen;Samen;Theobroma cacao;Kakao;Cocoa;"Medizin;Heilung";anregend;holzartig;AOP;;illu-b27-B27-027979;qr-b27-B27-027979;
B27-027980;Afrika;Tansania;;Getränk;Kakao;Nigella sativa;Schwarzkümmel;Kalonji;"Parfum;Räuchern";schärfe;blumig;DOP;;illu-b27-B27-027980;qr-b27-B27-027980;
B27-027981;Südamerika;Kolumbien;;Öl;Pflanzenöl;Boswellia sacra;Weihrauch;Olibanum;"Finish;Tafel";anregend;zitronig;reguliert;;illu-b27-B27-027981;qr-b27-B27-027981;
B27-027982;Nordamerika;Mexiko;;Tee;Schwarztee;Crocus sativus;Safran;Saffran;"Würzen;Einlegen";wärmend;harzig;fermentiert;;illu-b27-B27-027982;qr-b27-B27-027982;
B27-027983;Afrika;Tansania;;Wurzel;Rhizome;Camellia sinensis;Tee;Grüntee;"Suppen;Eintopf";anregend;süsslich;historisch;;illu-b27-B27-027983;qr-b27-B27-027983;
B27-027984;Asien;Nepal;;Mischung;Gewürzmischung;Commiphora myrrha;Myrrhe;;"Fisch;Fleisch";aromatisch;blumig;historisch;;illu-b27-B27-027984;qr-b27-B27-027984;
B27-027985;Afrika;Marokko;;Mischung;Gewürzmischung;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Medizin;Heilung";beruhigend;zitronig;Basis für Mischungen;;illu-b27-B27-027985;qr-b27-B27-027985;
B27-027986;Nordamerika;USA;;Salz;Meersalz;Coffea arabica;Kaffee;Arabica;"Tee;Getränk";verdauungsfördernd;süsslich;AOP;;illu-b27-B27-027986;qr-b27-B27-027986;
B27-027987;Südamerika;Argentinien;;Mineral;Würze;Foeniculum vulgare;Fenchel;Finocchio;"Fisch;Fleisch";anregend;harzig;DOP;;illu-b27-B27-027987;qr-b27-B27-027987;
B27-027988;Südamerika;Kolumbien;;Heilpflanze;Präparat;Capsicum annuum;Paprika;Chili;"Suppen;Eintopf";wärmend;herb;fermentiert;;illu-b27-B27-027988;qr-b27-B27-027988;
B27-027989;Ozeanien;Papua-Neuguinea;;Essenz;Aromatisch;Origanum vulgare;Oregano;;"Tee;Getränk";beruhigend;würzig;selten;;illu-b27-B27-027989;qr-b27-B27-027989;
B27-027990;Südamerika;Chile;;Tee;Grüntee;Allium sativum;Knoblauch;Garlic;"Fisch;Fleisch";kühl;blumig;selten;;illu-b27-B27-027990;qr-b27-B27-027990;
B27-027991;Südamerika;Argentinien;;Tee;Schwarztee;Commiphora myrrha;Myrrhe;;Aromatherapie;wärmend;nussig;DOP;;illu-b27-B27-027991;qr-b27-B27-027991;
B27-027992;Nordamerika;Kuba;;Schote;Orchidaceae;Thymus vulgaris;Thymian;Thym;"Finish;Tafel";edel;herb;historisch;;illu-b27-B27-027992;qr-b27-B27-027992;
B27-027993;Afrika;Kenia;;Mischung;Gewürzmischung;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";wärmend;zitronig;selten;;illu-b27-B27-027993;qr-b27-B27-027993;
B27-027994;Nordamerika;Kanada;;Salz;Meersalz;Commiphora myrrha;Myrrhe;;"Finish;Tafel";edel;harzig;historisch;;illu-b27-B27-027994;qr-b27-B27-027994;
B27-027995;Afrika;Kenia;;Gewürz;Schoten;Coriandrum sativum;Koriander;Koriandersamen;Aromatherapie;kühl;blumig;selten;;illu-b27-B27-027995;qr-b27-B27-027995;
B27-027996;Afrika;Kenia;;Kräuter;Lamiaceae;Origanum vulgare;Oregano;;"Backen;Dessert";mild;blumig;hochwertig;;illu-b27-B27-027996;qr-b27-B27-027996;
B27-027997;Asien;China;;Mischung;Gewürzmischung;Myristica fragrans;Muskatnuss;Muskat;"Finish;Tafel";appetitanregend;nussig;hochwertig;;illu-b27-B27-027997;qr-b27-B27-027997;
B27-027998;Ozeanien;Australien;;Blätter;Blätter;Vanilla planifolia;Vanille;Bourbon;"Würzen;Einlegen";aromatisch;harzig;Basis für Mischungen;;illu-b27-B27-027998;qr-b27-B27-027998;
B27-027999;Afrika;Tansania;;Tee;Oolong;Origanum vulgare;Oregano;;"Finish;Tafel";kühl;zitronig;reguliert;;illu-b27-B27-027999;qr-b27-B27-027999;
B27-028000;Südamerika;Brasilien;;Mineral;Würze;Coffea arabica;Kaffee;Arabica;"Currys;Mischung";mild;erdig;fermentiert;;illu-b27-B27-028000;qr-b27-B27-028000;
B27-028001;Nordamerika;USA;;Tee;Oolong;Myristica fragrans;Muskatnuss;Muskat;"Suppen;Eintopf";kühl;harzig;fermentiert;;illu-b27-B27-028001;qr-b27-B27-028001;
B27-028002;Nordamerika;Mexiko;;Blätter;Blätter;Boswellia sacra;Weihrauch;Olibanum;"Finish;Tafel";verdauungsfördernd;zitronig;kultisch;;illu-b27-B27-028002;qr-b27-B27-028002;
B27-028003;Nordamerika;Mexiko;;Salz;Steinsalz;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Tee;Getränk";edel;süsslich;hochwertig;;illu-b27-B27-028003;qr-b27-B27-028003;
B27-028004;Europa;Österreich;;Tee;Oolong;Coffea arabica;Kaffee;Arabica;"Backen;Dessert";mild;fruchtig;fermentiert;;illu-b27-B27-028004;qr-b27-B27-028004;
B27-028005;Südamerika;Peru;;Getränk;Tee;Allium sativum;Knoblauch;Garlic;"Backen;Dessert";aromatisch;rauchig;regional variabel;;illu-b27-B27-028005;qr-b27-B27-028005;
B27-028006;Afrika;Marokko;;Tee;Oolong;Laurus nobilis;Lorbeer;Bay Leaf;"Suppen;Eintopf";schärfe;harzig;AOP;;illu-b27-B27-028006;qr-b27-B27-028006;
B27-028007;Südamerika;Brasilien;;Gewürz;Beerengewürz;Piper nigrum;Pfeffer;Tellicherry;"Backen;Dessert";schärfe;nussig;Basis für Mischungen;;illu-b27-B27-028007;qr-b27-B27-028007;
B27-028008;Südamerika;Bolivien;;Gewürz;Beerengewürz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Tee;Getränk";wärmend;nussig;selten;;illu-b27-B27-028008;qr-b27-B27-028008;
B27-028009;Südamerika;Kolumbien;;Getränk;Kaffee;Camellia sinensis;Tee;Grüntee;"Finish;Tafel";wärmend;rauchig;regional variabel;;illu-b27-B27-028009;qr-b27-B27-028009;
B27-028010;Südamerika;Kolumbien;;Tee;Schwarztee;Curcuma longa;Kurkuma;Gelbwurz;"Finish;Tafel";aromatisch;würzig;reguliert;;illu-b27-B27-028010;qr-b27-B27-028010;
B27-028011;Asien;Kambodscha;;Harz;Harz;Mentha x piperita;Pfefferminze;;"Parfum;Räuchern";edel;erdig;selten;;illu-b27-B27-028011;qr-b27-B27-028011;
B27-028012;Afrika;Südafrika;;Harz;Harz;Allium cepa;Zwiebel;Onion;"Suppen;Eintopf";aromatisch;rauchig;historisch;;illu-b27-B27-028012;qr-b27-B27-028012;
B27-028013;Afrika;Südafrika;;Tee;Oolong;Zingiber officinale;Ingwer;Ginger;Aromatherapie;schärfe;süsslich;kultisch;;illu-b27-B27-028013;qr-b27-B27-028013;
B27-028014;Ozeanien;Fidschi;;Essenz;Aromatisch;Zingiber officinale;Ingwer;Ginger;"Snack;Süssspeisen";beruhigend;zitronig;Basis für Mischungen;;illu-b27-B27-028014;qr-b27-B27-028014;
B27-028015;Ozeanien;Papua-Neuguinea;;Tee;Oolong;Piper nigrum;Pfeffer;Tellicherry;"Snack;Süssspeisen";verdauungsfördernd;erdig;reguliert;;illu-b27-B27-028015;qr-b27-B27-028015;
B27-028016;Ozeanien;Australien;;Essenz;Aromatisch;Erythroxylum coca;Coca-Blatt;;"Fisch;Fleisch";schärfe;würzig;fermentiert;;illu-b27-B27-028016;qr-b27-B27-028016;
B27-028017;Afrika;Äthiopien;;Salz;Meersalz;Commiphora myrrha;Myrrhe;;"Parfum;Räuchern";schärfe;herb;regional variabel;;illu-b27-B27-028017;qr-b27-B27-028017;
B27-028018;Nordamerika;Jamaika;;Essenz;Aromatisch;Mentha x piperita;Pfefferminze;;"Suppen;Eintopf";mild;würzig;DOP;;illu-b27-B27-028018;qr-b27-B27-028018;
B27-028019;Ozeanien;Papua-Neuguinea;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Parfum;Räuchern";aromatisch;nussig;Basis für Mischungen;;illu-b27-B27-028019;qr-b27-B27-028019;
B27-028020;Nordamerika;Mexiko;;Essenz;Aromatisch;Camellia sinensis;Tee;Grüntee;"Würzen;Einlegen";aromatisch;blumig;DOP;;illu-b27-B27-028020;qr-b27-B27-028020;
B27-028021;Ozeanien;Fidschi;;Heilpflanze;Präparat;Cinnamomum verum;Zimt (Ceylon);Kaneel;"Sauce;Marinade";beruhigend;erdig;regional variabel;;illu-b27-B27-028021;qr-b27-B27-028021;
B27-028022;Asien;Japan;;Öl;Pflanzenöl;Allium sativum;Knoblauch;Garlic;"Sauce;Marinade";verdauungsfördernd;nussig;fermentiert;;illu-b27-B27-028022;qr-b27-B27-028022;
B27-028023;Afrika;Kenia;;Essenz;Aromatisch;Syzygium aromaticum;Nelke;Gewürznelke;"Fisch;Fleisch";beruhigend;fruchtig;selten;;illu-b27-B27-028023;qr-b27-B27-028023;
B27-028024;Europa;Schweiz;;Mineral;Würze;Camellia sinensis;Tee;Grüntee;"Medizin;Heilung";wärmend;fruchtig;hochwertig;;illu-b27-B27-028024;qr-b27-B27-028024;
B27-028025;Afrika;Madagaskar;;Blätter;Blätter;Syzygium aromaticum;Nelke;Gewürznelke;"Fisch;Fleisch";wärmend;herb;kultisch;;illu-b27-B27-028025;qr-b27-B27-028025;
B27-028026;Nordamerika;Kanada;;Frucht;Früchte;Erythroxylum coca;Coca-Blatt;;Aromatherapie;appetitanregend;fruchtig;AOP;;illu-b27-B27-028026;qr-b27-B27-028026;
B27-028027;Europa;Griechenland;;Salz;Steinsalz;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Finish;Tafel";verdauungsfördernd;blumig;regional variabel;;illu-b27-B27-028027;qr-b27-B27-028027;
B27-028028;Nordamerika;Mexiko;;Salz;Steinsalz;Thymus vulgaris;Thymian;Thym;"Parfum;Räuchern";edel;holzartig;fermentiert;;illu-b27-B27-028028;qr-b27-B27-028028;
B27-028029;Nordamerika;Guatemala;;Kräuter;Lamiaceae;Commiphora myrrha;Myrrhe;;"Würzen;Einlegen";aromatisch;harzig;hochwertig;;illu-b27-B27-028029;qr-b27-B27-028029;
B27-028030;Südamerika;Chile;;Getränk;Kaffee;Mentha spicata;Minze;Spearmint;"Backen;Dessert";verdauungsfördernd;holzartig;reguliert;;illu-b27-B27-028030;qr-b27-B27-028030;
B27-028031;Südamerika;Brasilien;;Getränk;Tee;Coffea arabica;Kaffee;Arabica;"Finish;Tafel";beruhigend;holzartig;DOP;;illu-b27-B27-028031;qr-b27-B27-028031;
B27-028032;Nordamerika;Jamaika;;Öl;Pflanzenöl;Origanum vulgare;Oregano;;"Parfum;Räuchern";appetitanregend;nussig;kultisch;;illu-b27-B27-028032;qr-b27-B27-028032;
B27-028033;Asien;Vietnam;;Gewürz;Schoten;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Parfum;Räuchern";anregend;erdig;hochwertig;;illu-b27-B27-028033;qr-b27-B27-028033;
B27-028034;Ozeanien;Australien;;Gewürz;Beerengewürz;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Sauce;Marinade";wärmend;zitronig;regional variabel;;illu-b27-B27-028034;qr-b27-B27-028034;
B27-028035;Asien;Vietnam;;Getränk;Tee;Thymus vulgaris;Thymian;Thym;"Finish;Tafel";appetitanregend;zitronig;selten;;illu-b27-B27-028035;qr-b27-B27-028035;
B27-028036;Ozeanien;Australien;;Harz;Harz;Thymus vulgaris;Thymian;Thym;Aromatherapie;kühl;blumig;Basis für Mischungen;;illu-b27-B27-028036;qr-b27-B27-028036;
B27-028037;Ozeanien;Australien;;Harz;Harz;Coffea arabica;Kaffee;Arabica;"Sauce;Marinade";mild;nussig;selten;;illu-b27-B27-028037;qr-b27-B27-028037;
B27-028038;Ozeanien;Neuseeland;;Wurzel;Rhizome;Capsicum annuum;Paprika;Chili;"Backen;Dessert";aromatisch;holzartig;AOP;;illu-b27-B27-028038;qr-b27-B27-028038;
B27-028039;Nordamerika;Jamaika;;Tee;Schwarztee;Vanilla planifolia;Vanille;Bourbon;"Finish;Tafel";kühl;erdig;regional variabel;;illu-b27-B27-028039;qr-b27-B27-028039;
B27-028040;Ozeanien;Neuseeland;;Blätter;Blätter;Mentha spicata;Minze;Spearmint;"Würzen;Einlegen";appetitanregend;würzig;regional variabel;;illu-b27-B27-028040;qr-b27-B27-028040;
B27-028041;Südamerika;Venezuela;;Tee;Schwarztee;Elettaria cardamomum;Kardamom;Grüner Kardamom;"Tee;Getränk";beruhigend;nussig;fermentiert;;illu-b27-B27-028041;qr-b27-B27-028041;
B27-028042;Europa;Griechenland;;Gewürz;Beerengewürz;Ocimum basilicum;Basilikum;Basilico;"Sauce;Marinade";beruhigend;nussig;Basis für Mischungen;;illu-b27-B27-028042;qr-b27-B27-028042;
B27-028043;Südamerika;Argentinien;;Getränk;Kaffee;Mentha spicata;Minze;Spearmint;"Backen;Dessert";edel;zitronig;hochwertig;;illu-b27-B27-028043;qr-b27-B27-028043;
B27-028044;Nordamerika;Guatemala;;Essenz;Aromatisch;Capsicum chinense;Habanero;;"Fisch;Fleisch";anregend;blumig;historisch;;illu-b27-B27-028044;qr-b27-B27-028044;
B27-028045;Nordamerika;Jamaika;;Getränk;Kaffee;Commiphora myrrha;Myrrhe;;"Parfum;Räuchern";appetitanregend;fruchtig;reguliert;;illu-b27-B27-028045;qr-b27-B27-028045;
B27-028046;Afrika;Madagaskar;;Tee;Schwarztee;Origanum vulgare;Oregano;;"Medizin;Heilung";verdauungsfördernd;harzig;Basis für Mischungen;;illu-b27-B27-028046;qr-b27-B27-028046;
B27-028047;Nordamerika;Jamaika;;Tee;Oolong;Cinnamomum cassia;Zimt (Cassia);Chinesischer Zimt;"Snack;Süssspeisen";wärmend;blumig;hochwertig;;illu-b27-B27-028047;qr-b27-B27-028047;
B27-028048;Südamerika;Bolivien;;Gewürz;Samen;Foeniculum vulgare;Fenchel;Finocchio;"Sauce;Marinade";aromatisch;harzig;regional variabel;;illu-b27-B27-028048;qr-b27-B27-028048;
B27-028049;Asien;China;;Samen;Samen;Camellia sinensis;Tee;Grüntee;"Würzen;Einlegen";schärfe;erdig;selten;;illu-b27-B27-028049;qr-b27-B27-028049;
B27-028050;Südamerika;Ecuador;;Mineral;Würze;Ocimum basilicum;Basilikum;Basilico;"Snack;Süssspeisen";verdauungsfördernd;würzig;DOP;;illu-b27-B27-028050;qr-b27-B27-028050;
B27-028051;Nordamerika;Kuba;;Getränk;Tee;Theobroma cacao;Kakao;Cocoa;"Medizin;Heilung";kühl;herb;Basis für Mischungen;;illu-b27-B27-028051;qr-b27-B27-028051;
B27-028052;Nordamerika;Kanada;;Samen;Samen;Elettaria cardamomum;Kardamom;Grüner Kardamom;Aromatherapie;kühl;blumig;Basis für Mischungen;;illu-b27-B27-028052;qr-b27-B27-028052;
B27-028053;Asien;China;;Samen;Samen;Mentha spicata;Minze;Spearmint;"Suppen;Eintopf";mild;rauchig;historisch;;illu-b27-B27-028053;qr-b27-B27-028053;
B27-028054;Südamerika;Kolumbien;;Wurzel;Rhizome;Camellia sinensis;Tee;Grüntee;"Parfum;Räuchern";anregend;fruchtig;selten;;illu-b27-B27-028054;qr-b27-B27-028054;
B27-028055;Europa;Türkei;;Gewürz;Beerengewürz;Syzygium aromaticum;Nelke;Gewürznelke;"Parfum;Räuchern";beruhigend;nussig;regional variabel;;illu-b27-B27-028055;qr-b27-B27-028055;
B27-028056;Europa;Frankreich;;Getränk;Kakao;Capsicum chinense;Habanero;;"Snack;Süssspeisen";kühl;blumig;historisch;;illu-b27-B27-028056;qr-b27-B27-028056;
B27-028057;Afrika;Nigeria;;Getränk;Tee;Thymus vulgaris;Thymian;Thym;"Würzen;Einlegen";wärmend;zitronig;reguliert;;illu-b27-B27-028057;qr-b27-B27-028057;
